productid_1,productid_2,transaction_score
P0122,P0176,0.4804292997646579
P0122,P0177,0.343098424204845
P0122,P0178,0.46919980342088574
P0122,P0179,0.42915146307916907
P0122,P0180,0.4149249609167717
P0122,P0181,0.28969700149756356
P0122,P0182,0.41514864068366997
P0122,P0183,0.7270272465539276
P0122,P0184,0.4320385599873187
P0122,P0185,0.4199229833249693
P0122,P0186,0.4257735120499348
P0122,P0187,0.7569585951132677
P0122,P0188,0.7422792969188869
P0122,P0189,0.7053077901421639
P0122,P0190,0.7485890836431214
P0122,P0191,0.7524308503932775
P0122,P0192,0.358454858743422
P0122,P0193,0.43988380726147147
P0122,P0194,0.3365630192899533
P0122,P0195,0.36575681766664786
P0122,P0196,0.7753532678118117
P0122,P0197,0.465237317589464
P0122,P0198,0.7659096564750064
P0122,P0199,0.34843738023718246
P0122,P0200,0.47412106188480035
P0123,P0124,0.7487176566238656
P0123,P0125,0.3453726419014554
P0123,P0126,0.7395647894434408
P0123,P0127,0.738177947478406
P0123,P0128,0.7308181408215106
P0123,P0129,0.7474444028340308
P0123,P0130,0.7499346674554351
P0123,P0131,0.7379487543501655
P0123,P0132,0.767728087322572
P0123,P0133,0.7485552417377154
P0123,P0134,0.37277167347765366
P0123,P0135,0.3631781519103843
P0123,P0136,0.3166738321942671
P0123,P0137,0.3786975676959603
P0123,P0138,0.7386566340040471
P0123,P0139,0.7370414384517567
P0123,P0140,0.7235677190746278
P0123,P0141,0.7436953392794156
P0123,P0142,0.3628150832198702
P0123,P0143,0.777308549128234
P0123,P0144,0.7733305566956199
P0123,P0145,0.7747351152755775
P0123,P0146,0.733644144782061
P0123,P0147,0.7288512844835296
P0123,P0148,0.36984403063079707
P0123,P0149,0.358591167589358
P0123,P0150,0.7595631047360476
P0123,P0151,0.7265651871103991
P0123,P0152,0.38489506135198354
P0123,P0153,0.784984126757339
P0123,P0154,0.793872656328005
P0123,P0155,0.358564623793907
P0123,P0156,0.38182175402558666
P0123,P0157,0.7687181305903158
P0123,P0158,0.7293848478525683
P0123,P0159,0.7597299384784825
P0123,P0160,0.7675383720984494
P0123,P0161,0.7513253510495979
P0123,P0162,0.7486635546491446
P0123,P0163,0.3171793293685968
P0123,P0164,0.36458031226618964
P0123,P0165,0.7466896602566724
P0123,P0166,0.7878084223073475
P0123,P0167,0.7322416665871696
P0123,P0168,0.7187975415334151
P0123,P0169,0.2777422474116467
P0123,P0170,0.73191563659462
P0123,P0171,0.757026838693684
P0123,P0172,0.7718365320817644
P0123,P0173,0.33592930308555174
P0123,P0174,0.7723285509858968
P0123,P0175,0.7479851322315173
P0123,P0176,0.40963488474330423
P0123,P0177,0.774972994992323
P0123,P0178,0.4284091761850488
P0123,P0179,0.42048129048378086
P0123,P0180,0.3650952382164605
P0123,P0181,0.39837277204919114
P0123,P0182,0.36057849132787
P0123,P0183,0.7447931607816102
P0123,P0184,0.7721868687539231
P0123,P0185,0.37918175471133225
P0123,P0186,0.3951766500533584
P0123,P0187,0.3667142901358347
P0123,P0188,0.7467201365334597
P0123,P0189,0.7607382418343189
P0123,P0190,0.7678147453973451
P0123,P0191,0.7525068815648128
P0123,P0192,0.7375796356918841
P0123,P0193,0.74508573520479
P0123,P0194,0.389007889904945
P0123,P0195,0.32792375596124607
P0123,P0196,0.7483544216650838
P0123,P0197,0.7373296993581072
P0123,P0198,0.7383131195551753
P0123,P0199,0.7559417536402775
P0123,P0200,0.749768853580543
P0124,P0125,0.27122006545791366
P0124,P0126,0.7677545451804205
P0124,P0127,0.7415602605564102
P0124,P0128,0.7718474503853316
P0124,P0129,0.7395464283979549
P0124,P0130,0.771954764467162
P0124,P0131,0.2822390906858237
P0124,P0132,0.7731588683765392
P0124,P0133,0.7567326356721606
P0124,P0134,0.7272451035450591
P0124,P0135,0.3719335386221349
P0124,P0136,0.742568056298245
P0124,P0137,0.7642631800416049
P0124,P0138,0.7693991906090418
P0124,P0139,0.41851381707823015
P0124,P0140,0.37531850796738625
P0124,P0141,0.3575642481806172
P0124,P0142,0.7453172420111336
P0124,P0143,0.7113464199459048
P0124,P0144,0.36109885275797476
P0124,P0145,0.3534629279605874
P0124,P0146,0.7414936381931737
P0124,P0147,0.7566051218103149
P0124,P0148,0.7826191689964845
P0124,P0149,0.33904282063367025
P0124,P0150,0.36955226738262875
P0124,P0151,0.7536668121034833
P0124,P0152,0.7384213073899109
P0124,P0153,0.736009456217279
P0124,P0154,0.38364680988788863
P0124,P0155,0.7676786334749037
P0124,P0156,0.29085477124963544
P0124,P0157,0.7378648679069443
P0124,P0158,0.7266902488503033
P0124,P0159,0.36733996854894
P0124,P0160,0.3310347786346748
P0124,P0161,0.33018342131160483
P0124,P0162,0.7605136374927141
P0124,P0163,0.7347437068513086
P0124,P0164,0.3875060424191202
P0124,P0165,0.7500020904735565
P0124,P0166,0.7441924093296387
P0124,P0167,0.32863516792528874
P0124,P0168,0.7378186092371489
P0124,P0169,0.7500028248443384
P0124,P0170,0.7361203815675964
P0124,P0171,0.7445341454718842
P0124,P0172,0.4168798739492828
P0124,P0173,0.3554233636416512
P0124,P0174,0.7513560225249427
P0124,P0175,0.7472040796595399
P0124,P0176,0.7254972069427641
P0124,P0177,0.7526124297515953
P0124,P0178,0.427619709458059
P0124,P0179,0.7605004581119171
P0124,P0180,0.7512592090860146
P0124,P0181,0.36423280323219887
P0124,P0182,0.7439351708457086
P0124,P0183,0.7353246466454897
P0124,P0184,0.37599194741373854
P0124,P0185,0.7683700262926598
P0124,P0186,0.38594373016172784
P0124,P0187,0.7438158456356353
P0124,P0188,0.32001771746403723
P0124,P0189,0.7236264218571512
P0124,P0190,0.7711193808506925
P0124,P0191,0.7397690366440952
P0124,P0192,0.7411331269791358
P0124,P0193,0.7703667870290885
P0124,P0194,0.3788135242855697
P0124,P0195,0.2992205236369702
P0124,P0196,0.777946139531251
P0124,P0197,0.7655972892308311
P0124,P0198,0.7329925856701155
P0124,P0199,0.308866240617332
P0124,P0200,0.4105342350020426
P0125,P0126,0.7421926727076577
P0125,P0127,0.7350748057674799
P0125,P0128,0.7470916663699398
P0125,P0129,0.38495862714162926
P0125,P0130,0.7686621507871851
P0125,P0131,0.7483461094182104
P0125,P0132,0.7521962377288485
P0125,P0133,0.7462552702553173
P0125,P0134,0.7544949695553693
P0125,P0135,0.36595402416698647
P0125,P0136,0.3948033434127696
P0125,P0137,0.734301811745695
P0125,P0138,0.7260931444685423
P0125,P0139,0.7669495268856863
P0125,P0140,0.7512979707880103
P0125,P0141,0.7289003863897561
P0125,P0142,0.3569189110737336
P0125,P0143,0.7645424756759334
P0125,P0144,0.33611436599187017
P0125,P0145,0.7876563725787813
P0125,P0146,0.7435358056788467
P0125,P0147,0.38379023744224394
P0125,P0148,0.7382399760692535
P0125,P0149,0.7415029330844186
P0125,P0150,0.7295799995690834
P0125,P0151,0.7611780554220785
P0125,P0152,0.3877541810155278
P0125,P0153,0.7596453225189024
P0125,P0154,0.3573027884032392
P0125,P0155,0.36019990406239
P0125,P0156,0.7802513307927992
P0125,P0157,0.7415074725556825
P0125,P0158,0.7314371028761768
P0125,P0159,0.7276170661096419
P0125,P0160,0.7691472170935678
P0125,P0161,0.3561425204984155
P0125,P0162,0.7491127091052809
P0125,P0163,0.7468398759111315
P0125,P0164,0.3810350006392908
P0125,P0165,0.7262627788612356
P0125,P0166,0.4089693690844416
P0125,P0167,0.7564775823442653
P0125,P0168,0.2608884885173918
P0125,P0169,0.732585580899356
P0125,P0170,0.7130889038028403
P0125,P0171,0.2879797217302428
P0125,P0172,0.7434004799937648
P0125,P0173,0.7643388397139004
P0125,P0174,0.7529288544494948
P0125,P0175,0.7522816810953564
P0125,P0176,0.7358199480077076
P0125,P0177,0.7186683051786747
P0125,P0178,0.7591581209741043
P0125,P0179,0.7469976640382521
P0125,P0180,0.7702440627004427
P0125,P0181,0.7423242648415139
P0125,P0182,0.7460498617810023
P0125,P0183,0.7658162416219134
P0125,P0184,0.7459619492463484
P0125,P0185,0.7613152826504285
P0125,P0186,0.7536470837933125
P0125,P0187,0.36909745876051553
P0125,P0188,0.3228389653573383
P0125,P0189,0.7700625676827795
P0125,P0190,0.7093587272952533
P0125,P0191,0.736568354540294
P0125,P0192,0.7566063674931951
P0125,P0193,0.7509865947193339
P0125,P0194,0.37018173094085044
P0125,P0195,0.7896871656934503
P0125,P0196,0.7434866113055584
P0125,P0197,0.7717389259016106
P0125,P0198,0.7411880795258328
P0125,P0199,0.7664180622553664
P0125,P0200,0.7817567481926145
P0126,P0127,0.39725196011622926
P0126,P0128,0.4317084887930549
P0126,P0129,0.7564053137928887
P0126,P0130,0.7400129771953808
P0126,P0131,0.762569371145694
P0126,P0132,0.7595878762175066
P0126,P0133,0.75202200041114
P0126,P0134,0.7534370233897637
P0126,P0135,0.7588373951870468
P0126,P0136,0.7493705562389403
P0126,P0137,0.39549424503977376
P0126,P0138,0.3515338885494091
P0126,P0139,0.4122250697755758
P0126,P0140,0.7771385893074465
P0126,P0141,0.39347062979941905
P0126,P0142,0.3816559267935975
P0126,P0143,0.7555435456023072
P0126,P0144,0.28504377909119355
P0126,P0145,0.7235725425713063
P0126,P0146,0.4546198812474909
P0126,P0147,0.7764801579401095
P0126,P0148,0.7364098600498725
P0126,P0149,0.7585610574199192
P0126,P0150,0.3845093907561344
P0126,P0151,0.3259395066344228
P0126,P0152,0.728646692488067
P0126,P0153,0.7454276189580178
P0126,P0154,0.7700754769504067
P0126,P0155,0.7586588996572583
P0126,P0156,0.7340839165905861
P0126,P0157,0.731731684827241
P0126,P0158,0.7673666080398793
P0126,P0159,0.7757118865403678
P0126,P0160,0.7436996374450909
P0126,P0161,0.721757201491918
P0126,P0162,0.7332959085443549
P0126,P0163,0.4222804945912437
P0126,P0164,0.7479038883141217
P0126,P0165,0.7690530551081967
P0126,P0166,0.3157827065744894
P0126,P0167,0.3685473847628729
P0126,P0168,0.2879488832747461
P0126,P0169,0.7447744730524173
P0126,P0170,0.37561854354040997
P0126,P0171,0.7429285257153233
P0126,P0172,0.42730413592594974
P0126,P0173,0.3813061451220611
P0126,P0174,0.7269514976513969
P0126,P0175,0.38913068010053475
P0126,P0176,0.438700227116619
P0126,P0177,0.39266486909122217
P0126,P0178,0.35158391317829185
P0126,P0179,0.4022574415482374
P0126,P0180,0.40347341996423286
P0126,P0181,0.7295405078620396
P0126,P0182,0.7651099663655467
P0126,P0183,0.7651047926554622
P0126,P0184,0.749451763806552
P0126,P0185,0.3939922915306891
P0126,P0186,0.7542482959064667
P0126,P0187,0.7246159557582162
P0126,P0188,0.36698686860703295
P0126,P0189,0.3823741296374645
P0126,P0190,0.7834898897168674
P0126,P0191,0.7845117049816246
P0126,P0192,0.7507239867445468
P0126,P0193,0.7176976393135528
P0126,P0194,0.4104450468330934
P0126,P0195,0.7253946446635441
P0126,P0196,0.4163085914821689
P0126,P0197,0.43670578420216444
P0126,P0198,0.7571380480521956
P0126,P0199,0.3340830368314574
P0126,P0200,0.7383509791226202
P0127,P0128,0.7588725341883794
P0127,P0129,0.33060597160239075
P0127,P0130,0.7737718072820463
P0127,P0131,0.7503720922388704
P0127,P0132,0.7399727872074594
P0127,P0133,0.766034973653208
P0127,P0134,0.7263885417554823
P0127,P0135,0.7557799495349687
P0127,P0136,0.7471278701272671
P0127,P0137,0.746493517592478
P0127,P0138,0.7618858407336588
P0127,P0139,0.7801669843411774
P0127,P0140,0.7236541065537273
P0127,P0141,0.31600606478944454
P0127,P0142,0.3887334859748517
P0127,P0143,0.7615976396164649
P0127,P0144,0.3643779574234842
P0127,P0145,0.7675534594722524
P0127,P0146,0.36659679187434907
P0127,P0147,0.7442835138502177
P0127,P0148,0.41026802342124585
P0127,P0149,0.7631712555219123
P0127,P0150,0.3764651621010337
P0127,P0151,0.7539702885810438
P0127,P0152,0.4229281798629496
P0127,P0153,0.731752484698091
P0127,P0154,0.718797356749393
P0127,P0155,0.7312054522513967
P0127,P0156,0.738106469647809
P0127,P0157,0.7144588142171102
P0127,P0158,0.7337285048989008
P0127,P0159,0.4186405168041893
P0127,P0160,0.7432300872830022
P0127,P0161,0.7457081824433119
P0127,P0162,0.7333362590138908
P0127,P0163,0.44125864250440294
P0127,P0164,0.7375912808006285
P0127,P0165,0.7594376706162365
P0127,P0166,0.7663603020671312
P0127,P0167,0.7427394296941214
P0127,P0168,0.7437361834239306
P0127,P0169,0.7314435699043671
P0127,P0170,0.7789376547087293
P0127,P0171,0.7685057094663197
P0127,P0172,0.4450618334100748
P0127,P0173,0.37302716588589035
P0127,P0174,0.7327758990943951
P0127,P0175,0.40689661262230814
P0127,P0176,0.7216601612891277
P0127,P0177,0.7793187350927375
P0127,P0178,0.7761570842571988
P0127,P0179,0.7338999026087718
P0127,P0180,0.41373699281739995
P0127,P0181,0.7439407767523192
P0127,P0182,0.748360017451034
P0127,P0183,0.4216137649713337
P0127,P0184,0.41362117050562786
P0127,P0185,0.7698903853169726
P0127,P0186,0.7777662894505679
P0127,P0187,0.7433040262867777
P0127,P0188,0.7406286359384338
P0127,P0189,0.7248256640525624
P0127,P0190,0.4005401926674286
P0127,P0191,0.43647356610288696
P0127,P0192,0.7434862041105537
P0127,P0193,0.42196096171562153
P0127,P0194,0.4084709412144994
P0127,P0195,0.7393635860301754
P0127,P0196,0.4221362152462877
P0127,P0197,0.7487969653975228
P0127,P0198,0.40793719850853155
P0127,P0199,0.7513071762278972
P0127,P0200,0.73159622766943
P0128,P0129,0.7378333924221347
P0128,P0130,0.7630965410857777
P0128,P0131,0.40890857777806566
P0128,P0132,0.7732253955929522
P0128,P0133,0.3764667210485479
P0128,P0134,0.72548916193892
P0128,P0135,0.7437925710555835
P0128,P0136,0.4203687361053827
P0128,P0137,0.3937110782095014
P0128,P0138,0.36856173758548466
P0128,P0139,0.7630225518317846
P0128,P0140,0.27409036781358725
P0128,P0141,0.2701383789964679
P0128,P0142,0.7398220408647582
P0128,P0143,0.7494203201909782
P0128,P0144,0.7562289450713787
P0128,P0145,0.4160539795913025
P0128,P0146,0.47992494337877134
P0128,P0147,0.45168080356321827
P0128,P0148,0.7285846162331698
P0128,P0149,0.7647744036552833
P0128,P0150,0.39939197573119384
P0128,P0151,0.7542217388265633
P0128,P0152,0.4292341808792795
P0128,P0153,0.7522703624882459
P0128,P0154,0.4004943886971828
P0128,P0155,0.7552080418489812
P0128,P0156,0.4224683326007277
P0128,P0157,0.4253414679594381
P0128,P0158,0.7603933300093367
P0128,P0159,0.7596736703185494
P0128,P0160,0.3985832562630141
P0128,P0161,0.3786858829986768
P0128,P0162,0.7622171448296359
P0128,P0163,0.43499822324922466
P0128,P0164,0.2933201368021419
P0128,P0165,0.7880339169077629
P0128,P0166,0.325074074793313
P0128,P0167,0.36152036590849734
P0128,P0168,0.3954600571297074
P0128,P0169,0.776407897161209
P0128,P0170,0.7742888196699917
P0128,P0171,0.7538109185126227
P0128,P0172,0.44098203636526084
P0128,P0173,0.7498517338266562
P0128,P0174,0.7528686899209696
P0128,P0175,0.7654394723694333
P0128,P0176,0.7557123970316745
P0128,P0177,0.7315375334840475
P0128,P0178,0.728470332921415
P0128,P0179,0.7540318244944273
P0128,P0180,0.41771332082384244
P0128,P0181,0.6979920572398842
P0128,P0182,0.3715525813243084
P0128,P0183,0.7389310431662749
P0128,P0184,0.728241357567284
P0128,P0185,0.7669218923262107
P0128,P0186,0.7169858209475596
P0128,P0187,0.7767514757047111
P0128,P0188,0.767663219358988
P0128,P0189,0.39345721006257467
P0128,P0190,0.7574769806106367
P0128,P0191,0.7507631809731786
P0128,P0192,0.42128275773134455
P0128,P0193,0.4159038668412731
P0128,P0194,0.7433844398123124
P0128,P0195,0.7275209081110241
P0128,P0196,0.8018985151457295
P0128,P0197,0.3399248406370938
P0128,P0198,0.777621361131003
P0128,P0199,0.7584178771087255
P0128,P0200,0.7569587004418907
P0129,P0130,0.39792609520577266
P0129,P0131,0.38797354913962373
P0129,P0132,0.7473673126103725
P0129,P0133,0.3085560379315107
P0129,P0134,0.7297724231446545
P0129,P0135,0.25433364297623934
P0129,P0136,0.7374647153496913
P0129,P0137,0.41827853036921847
P0129,P0138,0.7607483968984496
P0129,P0139,0.4506245772926434
P0129,P0140,0.7484472940111415
P0129,P0141,0.7830158991774145
P0129,P0142,0.4256846393620782
P0129,P0143,0.7423498590613565
P0129,P0144,0.7695744180715
P0129,P0145,0.3033884640446359
P0129,P0146,0.3813251689417189
P0129,P0147,0.4292314744728653
P0129,P0148,0.760026607460229
P0129,P0149,0.7430829259952365
P0129,P0150,0.7589906372743427
P0129,P0151,0.340005083112517
P0129,P0152,0.7440130635631669
P0129,P0153,0.7324521959007539
P0129,P0154,0.7423568402301477
P0129,P0155,0.7135478660507574
P0129,P0156,0.432205229300703
P0129,P0157,0.4376725625401201
P0129,P0158,0.7535804557557704
P0129,P0159,0.7488397175883558
P0129,P0160,0.7594609107688861
P0129,P0161,0.7479512223034963
P0129,P0162,0.7299251363953083
P0129,P0163,0.7209747507734692
P0129,P0164,0.7938991607735167
P0129,P0165,0.7478333386828208
P0129,P0166,0.74983788584019
P0129,P0167,0.7438010443617932
P0129,P0168,0.7473164404615997
P0129,P0169,0.43185765945771476
P0129,P0170,0.7389456420569286
P0129,P0171,0.3360595823686657
P0129,P0172,0.7502364899705374
P0129,P0173,0.7676995216984888
P0129,P0174,0.7703200211207866
P0129,P0175,0.3953604575642828
P0129,P0176,0.7565781610614997
P0129,P0177,0.7707890994430302
P0129,P0178,0.45877172619188133
P0129,P0179,0.4391640551109674
P0129,P0180,0.3354324511325855
P0129,P0181,0.4198926302518647
P0129,P0182,0.7476293607024449
P0129,P0183,0.33752939889562966
P0129,P0184,0.7445720546819405
P0129,P0185,0.7536604079132049
P0129,P0186,0.7536500065588001
P0129,P0187,0.7421712631023871
P0129,P0188,0.7577694616635477
P0129,P0189,0.7259138598199801
P0129,P0190,0.40737418766686967
P0129,P0191,0.7621333626900715
P0129,P0192,0.7599155239319897
P0129,P0193,0.7450486509884027
P0129,P0194,0.7392673392923594
P0129,P0195,0.36114640841213647
P0129,P0196,0.41094199564375367
P0129,P0197,0.44382091365794163
P0129,P0198,0.4022127840320713
P0129,P0199,0.3484660446934676
P0129,P0200,0.4434691688946753
P0130,P0131,0.7240831688062968
P0130,P0132,0.7669026022652103
P0130,P0133,0.3635573184643865
P0130,P0134,0.3984101366417884
P0130,P0135,0.37339011299979247
P0130,P0136,0.7340379534125887
P0130,P0137,0.7495755149942042
P0130,P0138,0.7705119826433807
P0130,P0139,0.7693861126453809
P0130,P0140,0.29641160500226355
P0130,P0141,0.7479526866895003
P0130,P0142,0.7309610415851191
P0130,P0143,0.7321510199410391
P0130,P0144,0.2547771410368019
P0130,P0145,0.7850058612669789
P0130,P0146,0.33383679692104806
P0130,P0147,0.7671552641974422
P0130,P0148,0.7640132097628203
P0130,P0149,0.34245720413769204
P0130,P0150,0.7633219195024863
P0130,P0151,0.7338318301303911
P0130,P0152,0.41480025940031223
P0130,P0153,0.7656545511964372
P0130,P0154,0.7535001144580095
P0130,P0155,0.7561733052776047
P0130,P0156,0.4014204793506928
P0130,P0157,0.4073125046703978
P0130,P0158,0.29209618369342205
P0130,P0159,0.7798134875269944
P0130,P0160,0.7540962052660631
P0130,P0161,0.3467619661083363
P0130,P0162,0.7713870805091627
P0130,P0163,0.7434694264760099
P0130,P0164,0.3918269217507763
P0130,P0165,0.7613098095218462
P0130,P0166,0.3081317607499956
P0130,P0167,0.7777501567058993
P0130,P0168,0.7410779990336818
P0130,P0169,0.7365490691455645
P0130,P0170,0.3411857050984673
P0130,P0171,0.7503085929765185
P0130,P0172,0.7679296705142094
P0130,P0173,0.3543723249223139
P0130,P0174,0.7685351447161588
P0130,P0175,0.7668333340725906
P0130,P0176,0.42558510388982396
P0130,P0177,0.7862897422988768
P0130,P0178,0.7449114077931769
P0130,P0179,0.7436868415245318
P0130,P0180,0.761143380896054
P0130,P0181,0.7332636334611367
P0130,P0182,0.7489030536050556
P0130,P0183,0.7722542401162276
P0130,P0184,0.7434056120555343
P0130,P0185,0.762875345503668
P0130,P0186,0.3842805156853693
P0130,P0187,0.77354119393778
P0130,P0188,0.7744438052952263
P0130,P0189,0.7213447686078492
P0130,P0190,0.7395294044973559
P0130,P0191,0.7333749728834345
P0130,P0192,0.7518388979948902
P0130,P0193,0.7465433040296467
P0130,P0194,0.7541756341387911
P0130,P0195,0.7796182756259598
P0130,P0196,0.37121173384536216
P0130,P0197,0.42196812138885526
P0130,P0198,0.7357568648370453
P0130,P0199,0.7466360521933744
P0130,P0200,0.7829859562370022
P0131,P0132,0.3254065202530965
P0131,P0133,0.7693015227888031
P0131,P0134,0.7250831357899785
P0131,P0135,0.7556470805437225
P0131,P0136,0.7609721390519153
P0131,P0137,0.7516989446749787
P0131,P0138,0.42407521007696986
P0131,P0139,0.7391901883364369
P0131,P0140,0.37795457952513356
P0131,P0141,0.36485239859606927
P0131,P0142,0.3450379549905873
P0131,P0143,0.7643704911793736
P0131,P0144,0.7310624442712982
P0131,P0145,0.7821982952275381
P0131,P0146,0.4440425969837573
P0131,P0147,0.7558110061830166
P0131,P0148,0.7346632007181833
P0131,P0149,0.7415037012225507
P0131,P0150,0.28992581404628404
P0131,P0151,0.7449024642476456
P0131,P0152,0.7097593221594053
P0131,P0153,0.7406886595796344
P0131,P0154,0.7596660299806317
P0131,P0155,0.7516546002602645
P0131,P0156,0.3945484437338174
P0131,P0157,0.39819219245262943
P0131,P0158,0.7613429132635896
P0131,P0159,0.7559554225928109
P0131,P0160,0.7494158643159695
P0131,P0161,0.7498014724563978
P0131,P0162,0.7549350448505903
P0131,P0163,0.7556313295497421
P0131,P0164,0.38090970991713374
P0131,P0165,0.7487891773624753
P0131,P0166,0.7355742705791979
P0131,P0167,0.7928409318701828
P0131,P0168,0.7326701856392022
P0131,P0169,0.754121776891769
P0131,P0170,0.7489205279995005
P0131,P0171,0.7451691490591856
P0131,P0172,0.4112380961233694
P0131,P0173,0.7629162596968511
P0131,P0174,0.74235014179737
P0131,P0175,0.7470032056672351
P0131,P0176,0.7181559245372109
P0131,P0177,0.7292613998408484
P0131,P0178,0.7548446359875804
P0131,P0179,0.7419170063611559
P0131,P0180,0.7395431218923665
P0131,P0181,0.7568606489854484
P0131,P0182,0.726778703729873
P0131,P0183,0.7254540571758655
P0131,P0184,0.40804613077856305
P0131,P0185,0.3746029051645771
P0131,P0186,0.7511447976725603
P0131,P0187,0.3573135053161198
P0131,P0188,0.7525977378900507
P0131,P0189,0.7336164303742322
P0131,P0190,0.39181293787890564
P0131,P0191,0.7402213749827073
P0131,P0192,0.3737427702266943
P0131,P0193,0.771426295858028
P0131,P0194,0.7426999613223123
P0131,P0195,0.7692591297334632
P0131,P0196,0.7351249811997445
P0131,P0197,0.7212258858842369
P0131,P0198,0.7402949751175909
P0131,P0199,0.7408761524001246
P0131,P0200,0.29786717763265463
P0132,P0133,0.7680011336882188
P0132,P0134,0.7575288341074806
P0132,P0135,0.33478186641762253
P0132,P0136,0.35188799200813575
P0132,P0137,0.3609531388939226
P0132,P0138,0.7476392843926116
P0132,P0139,0.7525580361392845
P0132,P0140,0.7408037582453575
P0132,P0141,0.7280690155753105
P0132,P0142,0.7312961948582575
P0132,P0143,0.7094744080230717
P0132,P0144,0.752246026908334
P0132,P0145,0.7666323916741493
P0132,P0146,0.4165815682769136
P0132,P0147,0.776456679689677
P0132,P0148,0.3383074283434902
P0132,P0149,0.7527026338024563
P0132,P0150,0.334056115856572
P0132,P0151,0.7560615700790025
P0132,P0152,0.7802480866176494
P0132,P0153,0.7418276859279433
P0132,P0154,0.7752773350978177
P0132,P0155,0.7722535342972903
P0132,P0156,0.7426501956089495
P0132,P0157,0.7277400162468513
P0132,P0158,0.7112762999532236
P0132,P0159,0.7272390887268523
P0132,P0160,0.7375584546280859
P0132,P0161,0.7356241771089738
P0132,P0162,0.7469506839629905
P0132,P0163,0.7752361459937698
P0132,P0164,0.361837266194049
P0132,P0165,0.31436310724045774
P0132,P0166,0.28123396329987843
P0132,P0167,0.7311121681397482
P0132,P0168,0.7536859495836251
P0132,P0169,0.7576748838246028
P0132,P0170,0.7551838070308394
P0132,P0171,0.7252626367011753
P0132,P0172,0.3828794967522339
P0132,P0173,0.35497404081792544
P0132,P0174,0.25616015582845336
P0132,P0175,0.755093147406336
P0132,P0176,0.41787112567682344
P0132,P0177,0.3379293836492763
P0132,P0178,0.7372199282327107
P0132,P0179,0.7667012046085597
P0132,P0180,0.7681105247468085
P0132,P0181,0.34858245296503676
P0132,P0182,0.7350239071853917
P0132,P0183,0.7230083488640622
P0132,P0184,0.7282352729542744
P0132,P0185,0.7628461362311842
P0132,P0186,0.7280330893563983
P0132,P0187,0.7841453201798446
P0132,P0188,0.7635317024263526
P0132,P0189,0.3474017646716123
P0132,P0190,0.3329285972122622
P0132,P0191,0.7348514209013244
P0132,P0192,0.7710761611622747
P0132,P0193,0.7633207865612646
P0132,P0194,0.3514336072927124
P0132,P0195,0.7377456011544175
P0132,P0196,0.7493419754614667
P0132,P0197,0.3790188171793118
P0132,P0198,0.7514945534295466
P0132,P0199,0.7493183349617383
P0132,P0200,0.3947563667590494
P0133,P0134,0.36372752658051205
P0133,P0135,0.7533726866157595
P0133,P0136,0.7301222234776821
P0133,P0137,0.3770382954143847
P0133,P0138,0.42701645732911947
P0133,P0139,0.755321190636989
P0133,P0140,0.7608763106629546
P0133,P0141,0.733750804002173
P0133,P0142,0.7300562309424371
P0133,P0143,0.7243342194032036
P0133,P0144,0.7662705739172188
P0133,P0145,0.7568343787890979
P0133,P0146,0.4442257002247267
P0133,P0147,0.7556963792024041
P0133,P0148,0.760384173991617
P0133,P0149,0.7338840027794551
P0133,P0150,0.23176297488563705
P0133,P0151,0.27526984724999215
P0133,P0152,0.3918623655314417
P0133,P0153,0.7679955104370023
P0133,P0154,0.7428688576417619
P0133,P0155,0.7419741913386178
P0133,P0156,0.3758062402626721
P0133,P0157,0.7642009418914038
P0133,P0158,0.7391171622113928
P0133,P0159,0.7312248976047837
P0133,P0160,0.7479766053665436
P0133,P0161,0.7375444882701193
P0133,P0162,0.7854100116915134
P0133,P0163,0.7573365319057485
P0133,P0164,0.37262701416465455
P0133,P0165,0.7556861433279718
P0133,P0166,0.7365172308467811
P0133,P0167,0.7501861679986861
P0133,P0168,0.7448150156281499
P0133,P0169,0.7478714293040702
P0133,P0170,0.7557023683851762
P0133,P0171,0.3706895517795495
P0133,P0172,0.7549107351975244
P0133,P0173,0.7431116885807811
P0133,P0174,0.3441446251149433
P0133,P0175,0.7244247569540376
P0133,P0176,0.40625818046444584
P0133,P0177,0.752887293266461
P0133,P0178,0.4111708360525494
P0133,P0179,0.7569702115979331
P0133,P0180,0.737801887765749
P0133,P0181,0.7400312323292485
P0133,P0182,0.7626034307187435
P0133,P0183,0.7558011170680041
P0133,P0184,0.7349765920946835
P0133,P0185,0.36072110275147873
P0133,P0186,0.7446497846424807
P0133,P0187,0.7517015202222375
P0133,P0188,0.7426672845616554
P0133,P0189,0.7368287147995445
P0133,P0190,0.3616356442745998
P0133,P0191,0.3804954822458388
P0133,P0192,0.7427287520428814
P0133,P0193,0.7496637564076875
P0133,P0194,0.7651597321003671
P0133,P0195,0.33889172649375493
P0133,P0196,0.7476997404923917
P0133,P0197,0.7505836418794873
P0133,P0198,0.7544737381659647
P0133,P0199,0.297473138147567
P0133,P0200,0.4160137585144857
P0134,P0135,0.750277726535266
P0134,P0136,0.7629892465804748
P0134,P0137,0.7595338883622853
P0134,P0138,0.4617818965012415
P0134,P0139,0.7428022217616352
P0134,P0140,0.8051881135519448
P0134,P0141,0.7643726259205544
P0134,P0142,0.7341393555038166
P0134,P0143,0.761079322903957
P0134,P0144,0.7742194949725096
