transaction_id,customer_id,store_id,transaction_date,product_id,quantity,unit_price,total_price
TRANS01093,CUST00268,STORE00007,2022-10-14,PROD00282,3,55.27,165.81
TRANS01529,CUST00106,STORE00014,2023-04-25,PROD00282,3,55.27,165.81
TRANS02705,CUST00066,STORE00015,2022-12-31,PROD00282,3,55.27,165.81
TRANS00911,CUST00480,STORE00014,2022-07-26,PROD00283,1,149.02,149.02
TRANS01348,CUST00465,STORE00001,2023-01-07,PROD00283,1,149.02,149.02
TRANS01408,CUST00424,STORE00012,2023-10-07,PROD00283,1,149.02,149.02
TRANS02245,CUST00168,STORE00017,2023-11-21,PROD00283,1,149.02,149.02
TRANS00309,CUST00464,STORE00008,2023-07-05,PROD00283,2,149.02,298.04
TRANS00522,CUST00195,STORE00011,2023-08-13,PROD00283,2,149.02,298.04
TRANS01831,CUST00439,STORE00003,2023-02-22,PROD00283,2,149.02,298.04
TRANS02161,CUST00428,STORE00007,2023-07-02,PROD00283,2,149.02,298.04
TRANS02348,CUST00127,STORE00013,2023-09-12,PROD00283,2,149.02,298.04
TRANS02820,CUST00218,STORE00004,2022-03-30,PROD00283,2,149.02,298.04
TRANS00021,CUST00410,STORE00002,2023-08-03,PROD00283,3,149.02,447.06
TRANS00024,CUST00253,STORE00002,2023-01-14,PROD00283,3,149.02,447.06
TRANS00079,CUST00454,STORE00020,2023-10-18,PROD00283,3,149.02,447.06
TRANS00317,CUST00462,STORE00006,2022-11-28,PROD00283,3,149.02,447.06
TRANS00409,CUST00452,STORE00003,2023-12-12,PROD00283,3,149.02,447.06
TRANS00444,CUST00452,STORE00009,2023-04-10,PROD00283,3,149.02,447.06
TRANS01171,CUST00258,STORE00006,2023-11-23,PROD00283,3,149.02,447.06
TRANS01320,CUST00443,STORE00004,2023-07-05,PROD00283,3,149.02,447.06
TRANS02118,CUST00424,STORE00003,2023-04-24,PROD00283,3,149.02,447.06
TRANS02455,CUST00091,STORE00019,2022-04-06,PROD00283,3,149.02,447.06
TRANS02801,CUST00199,STORE00011,2022-04-19,PROD00283,3,149.02,447.06
TRANS02842,CUST00418,STORE00012,2023-12-27,PROD00283,3,149.02,447.06
TRANS00472,CUST00258,STORE00001,2022-01-13,PROD00284,1,125.99,125.99
TRANS01243,CUST00152,STORE00013,2023-03-18,PROD00284,1,125.99,125.99
TRANS01301,CUST00075,STORE00016,2022-02-25,PROD00284,1,125.99,125.99
TRANS01434,CUST00211,STORE00008,2022-05-01,PROD00284,1,125.99,125.99
TRANS01476,CUST00037,STORE00010,2022-12-06,PROD00284,1,125.99,125.99
TRANS01778,CUST00347,STORE00008,2023-02-25,PROD00284,1,125.99,125.99
TRANS00002,CUST00230,STORE00003,2022-11-22,PROD00284,2,125.99,251.98
TRANS00268,CUST00121,STORE00019,2022-06-24,PROD00284,2,125.99,251.98
TRANS00499,CUST00269,STORE00002,2023-07-02,PROD00284,2,125.99,251.98
TRANS01845,CUST00208,STORE00004,2022-12-13,PROD00284,2,125.99,251.98
TRANS02341,CUST00238,STORE00002,2022-01-28,PROD00284,2,125.99,251.98
TRANS02829,CUST00332,STORE00020,2023-07-03,PROD00284,2,125.99,251.98
TRANS00039,CUST00417,STORE00001,2023-08-28,PROD00284,3,125.99,377.97
TRANS00339,CUST00197,STORE00007,2022-04-22,PROD00284,3,125.99,377.97
TRANS00466,CUST00004,STORE00019,2023-10-15,PROD00284,3,125.99,377.97
TRANS00622,CUST00418,STORE00013,2022-04-05,PROD00284,3,125.99,377.97
TRANS00669,CUST00083,STORE00006,2022-03-22,PROD00284,3,125.99,377.97
TRANS01502,CUST00108,STORE00015,2023-08-18,PROD00284,3,125.99,377.97
TRANS01806,CUST00232,STORE00008,2022-05-04,PROD00284,3,125.99,377.97
TRANS00015,CUST00066,STORE00009,2022-09-24,PROD00285,1,115.47,115.47
TRANS00567,CUST00463,STORE00014,2023-06-28,PROD00285,1,115.47,115.47
TRANS00786,CUST00372,STORE00004,2022-07-24,PROD00285,1,115.47,115.47
TRANS00862,CUST00100,STORE00001,2023-11-09,PROD00285,1,115.47,115.47
TRANS00986,CUST00307,STORE00001,2022-11-30,PROD00285,1,115.47,115.47
TRANS01757,CUST00362,STORE00011,2022-06-16,PROD00285,1,115.47,115.47
TRANS02331,CUST00406,STORE00002,2022-01-20,PROD00285,1,115.47,115.47
TRANS02733,CUST00223,STORE00012,2023-12-01,PROD00285,1,115.47,115.47
TRANS02748,CUST00278,STORE00014,2023-11-19,PROD00285,1,115.47,115.47
TRANS02772,CUST00072,STORE00004,2023-07-31,PROD00285,1,115.47,115.47
TRANS02944,CUST00424,STORE00003,2023-07-01,PROD00285,1,115.47,115.47
TRANS00453,CUST00002,STORE00013,2022-06-04,PROD00285,2,115.47,230.94
TRANS00498,CUST00380,STORE00005,2023-10-25,PROD00285,2,115.47,230.94
TRANS01350,CUST00135,STORE00007,2023-01-22,PROD00285,2,115.47,230.94
TRANS01638,CUST00090,STORE00016,2022-03-21,PROD00285,2,115.47,230.94
TRANS01664,CUST00276,STORE00019,2023-03-16,PROD00285,2,115.47,230.94
TRANS02039,CUST00399,STORE00008,2022-06-24,PROD00285,2,115.47,230.94
TRANS02922,CUST00485,STORE00015,2022-11-18,PROD00285,2,115.47,230.94
TRANS00091,CUST00183,STORE00008,2023-05-31,PROD00285,3,115.47,346.41
TRANS00110,CUST00054,STORE00006,2022-12-22,PROD00285,3,115.47,346.41
TRANS00501,CUST00214,STORE00016,2022-02-10,PROD00285,3,115.47,346.41
TRANS00513,CUST00098,STORE00014,2022-05-25,PROD00285,3,115.47,346.41
TRANS00924,CUST00332,STORE00015,2023-06-25,PROD00285,3,115.47,346.41
TRANS01173,CUST00096,STORE00012,2023-12-08,PROD00285,3,115.47,346.41
TRANS01359,CUST00039,STORE00003,2023-10-17,PROD00285,3,115.47,346.41
TRANS02436,CUST00484,STORE00013,2023-02-13,PROD00285,3,115.47,346.41
TRANS00046,CUST00175,STORE00012,2023-11-09,PROD00286,1,144.53,144.53
TRANS00189,CUST00066,STORE00009,2022-04-04,PROD00286,1,144.53,144.53
TRANS00429,CUST00086,STORE00006,2022-03-15,PROD00286,1,144.53,144.53
TRANS00430,CUST00017,STORE00014,2023-05-14,PROD00286,1,144.53,144.53
TRANS00509,CUST00079,STORE00020,2022-02-27,PROD00286,1,144.53,144.53
TRANS00587,CUST00007,STORE00001,2023-03-10,PROD00286,1,144.53,144.53
TRANS00733,CUST00312,STORE00012,2023-01-08,PROD00286,1,144.53,144.53
TRANS00841,CUST00206,STORE00017,2022-10-17,PROD00286,1,144.53,144.53
TRANS01048,CUST00278,STORE00011,2022-03-05,PROD00286,1,144.53,144.53
TRANS02137,CUST00094,STORE00017,2022-11-11,PROD00286,1,144.53,144.53
TRANS02602,CUST00341,STORE00017,2022-11-21,PROD00286,1,144.53,144.53
TRANS00599,CUST00130,STORE00009,2022-08-26,PROD00286,2,144.53,289.06
TRANS00601,CUST00148,STORE00017,2023-12-15,PROD00286,2,144.53,289.06
TRANS00715,CUST00097,STORE00007,2023-03-18,PROD00286,2,144.53,289.06
TRANS00866,CUST00076,STORE00015,2023-09-11,PROD00286,2,144.53,289.06
TRANS00987,CUST00447,STORE00010,2022-03-01,PROD00286,2,144.53,289.06
TRANS01125,CUST00040,STORE00017,2022-05-23,PROD00286,2,144.53,289.06
TRANS01550,CUST00281,STORE00002,2023-09-16,PROD00286,2,144.53,289.06
TRANS02119,CUST00409,STORE00014,2023-11-06,PROD00286,2,144.53,289.06
TRANS02497,CUST00144,STORE00014,2023-10-11,PROD00286,2,144.53,289.06
TRANS02736,CUST00469,STORE00013,2022-05-21,PROD00286,2,144.53,289.06
TRANS00224,CUST00128,STORE00016,2023-09-16,PROD00286,3,144.53,433.59
TRANS00334,CUST00258,STORE00015,2023-07-15,PROD00286,3,144.53,433.59
TRANS00947,CUST00059,STORE00009,2023-08-26,PROD00286,3,144.53,433.59
TRANS01412,CUST00282,STORE00015,2023-01-25,PROD00286,3,144.53,433.59
TRANS02257,CUST00137,STORE00004,2022-07-21,PROD00286,3,144.53,433.59
TRANS02396,CUST00339,STORE00005,2023-02-12,PROD00286,3,144.53,433.59
TRANS02472,CUST00419,STORE00018,2022-08-22,PROD00286,3,144.53,433.59
TRANS02672,CUST00231,STORE00014,2022-11-17,PROD00286,3,144.53,433.59
TRANS00490,CUST00027,STORE00013,2022-09-14,PROD00287,1,138.35,138.35
TRANS00619,CUST00284,STORE00017,2023-05-06,PROD00287,1,138.35,138.35
TRANS01117,CUST00159,STORE00009,2023-07-11,PROD00287,1,138.35,138.35
TRANS02295,CUST00028,STORE00006,2022-11-12,PROD00287,1,138.35,138.35
TRANS02343,CUST00354,STORE00017,2022-08-02,PROD00287,1,138.35,138.35
TRANS00208,CUST00271,STORE00003,2023-10-20,PROD00287,2,138.35,276.7
TRANS00308,CUST00267,STORE00013,2022-04-22,PROD00287,2,138.35,276.7
TRANS00497,CUST00352,STORE00013,2022-12-08,PROD00287,2,138.35,276.7
TRANS00618,CUST00194,STORE00010,2023-08-02,PROD00287,2,138.35,276.7
TRANS00909,CUST00113,STORE00003,2023-12-27,PROD00287,2,138.35,276.7
TRANS01312,CUST00327,STORE00006,2023-04-20,PROD00287,2,138.35,276.7
TRANS01600,CUST00448,STORE00012,2023-05-27,PROD00287,2,138.35,276.7
TRANS01659,CUST00187,STORE00003,2023-01-28,PROD00287,2,138.35,276.7
TRANS01769,CUST00346,STORE00001,2023-01-31,PROD00287,2,138.35,276.7
TRANS01807,CUST00133,STORE00020,2023-10-23,PROD00287,2,138.35,276.7
TRANS02153,CUST00209,STORE00007,2023-11-23,PROD00287,2,138.35,276.7
TRANS00053,CUST00315,STORE00020,2023-05-03,PROD00287,3,138.35,415.05
TRANS01685,CUST00135,STORE00012,2022-03-23,PROD00287,3,138.35,415.05
TRANS01811,CUST00318,STORE00003,2022-06-05,PROD00287,3,138.35,415.05
TRANS02678,CUST00208,STORE00016,2022-01-15,PROD00287,3,138.35,415.05
TRANS01533,CUST00289,STORE00010,2022-09-03,PROD00288,1,184.86,184.86
TRANS01865,CUST00072,STORE00014,2022-09-13,PROD00288,1,184.86,184.86
TRANS02922,CUST00485,STORE00015,2022-11-18,PROD00288,1,184.86,184.86
TRANS00123,CUST00077,STORE00016,2022-05-18,PROD00288,2,184.86,369.72
TRANS00235,CUST00307,STORE00007,2022-11-29,PROD00288,2,184.86,369.72
TRANS00246,CUST00063,STORE00001,2023-02-08,PROD00288,2,184.86,369.72
TRANS00800,CUST00487,STORE00014,2022-10-22,PROD00288,2,184.86,369.72
TRANS00892,CUST00015,STORE00004,2023-01-04,PROD00288,2,184.86,369.72
TRANS00995,CUST00390,STORE00006,2023-07-23,PROD00288,2,184.86,369.72
TRANS01048,CUST00278,STORE00011,2022-03-05,PROD00288,2,184.86,369.72
TRANS01932,CUST00463,STORE00016,2023-11-01,PROD00288,2,184.86,369.72
TRANS02058,CUST00210,STORE00008,2022-08-10,PROD00288,2,184.86,369.72
TRANS02145,CUST00242,STORE00005,2022-10-17,PROD00288,2,184.86,369.72
TRANS00507,CUST00065,STORE00012,2022-03-06,PROD00288,3,184.86,554.58
TRANS00925,CUST00215,STORE00008,2023-04-02,PROD00288,3,184.86,554.58
TRANS01205,CUST00396,STORE00018,2022-08-16,PROD00288,3,184.86,554.58
TRANS01215,CUST00164,STORE00006,2023-04-28,PROD00288,3,184.86,554.58
TRANS02248,CUST00404,STORE00009,2022-08-05,PROD00288,3,184.86,554.58
TRANS02750,CUST00010,STORE00007,2022-07-30,PROD00288,3,184.86,554.58
TRANS02797,CUST00045,STORE00015,2023-07-18,PROD00288,3,184.86,554.58
TRANS00379,CUST00007,STORE00014,2022-03-31,PROD00289,1,101.51,101.51
TRANS00822,CUST00272,STORE00014,2023-10-14,PROD00289,1,101.51,101.51
TRANS01056,CUST00004,STORE00020,2023-06-14,PROD00289,1,101.51,101.51
TRANS01280,CUST00174,STORE00002,2023-01-26,PROD00289,1,101.51,101.51
TRANS01385,CUST00457,STORE00008,2023-03-18,PROD00289,1,101.51,101.51
TRANS01688,CUST00302,STORE00015,2023-09-25,PROD00289,1,101.51,101.51
TRANS01851,CUST00434,STORE00002,2023-07-19,PROD00289,1,101.51,101.51
TRANS00285,CUST00277,STORE00004,2023-08-10,PROD00289,2,101.51,203.02
TRANS00496,CUST00134,STORE00004,2023-12-07,PROD00289,2,101.51,203.02
TRANS01386,CUST00406,STORE00007,2022-06-07,PROD00289,2,101.51,203.02
TRANS02123,CUST00162,STORE00015,2022-07-11,PROD00289,2,101.51,203.02
TRANS02411,CUST00109,STORE00006,2023-10-24,PROD00289,2,101.51,203.02
TRANS02521,CUST00418,STORE00009,2022-11-25,PROD00289,2,101.51,203.02
TRANS02711,CUST00480,STORE00014,2022-09-25,PROD00289,2,101.51,203.02
TRANS02922,CUST00485,STORE00015,2022-11-18,PROD00289,2,101.51,203.02
TRANS00892,CUST00015,STORE00004,2023-01-04,PROD00289,3,101.51,304.53
TRANS01191,CUST00129,STORE00010,2023-11-26,PROD00290,1,146.0,146.0
TRANS01845,CUST00208,STORE00004,2022-12-13,PROD00290,1,146.0,146.0
TRANS02443,CUST00153,STORE00015,2022-09-27,PROD00290,1,146.0,146.0
TRANS02675,CUST00146,STORE00001,2023-04-20,PROD00290,1,146.0,146.0
TRANS02680,CUST00008,STORE00012,2023-02-05,PROD00290,1,146.0,146.0
TRANS02921,CUST00159,STORE00014,2023-12-17,PROD00290,1,146.0,146.0
TRANS02994,CUST00054,STORE00014,2022-11-04,PROD00290,1,146.0,146.0
TRANS00456,CUST00142,STORE00017,2023-05-23,PROD00290,2,146.0,292.0
TRANS00729,CUST00492,STORE00019,2023-08-26,PROD00290,2,146.0,292.0
TRANS01054,CUST00357,STORE00014,2023-09-27,PROD00290,2,146.0,292.0
TRANS01590,CUST00362,STORE00006,2023-04-15,PROD00290,2,146.0,292.0
TRANS02415,CUST00204,STORE00020,2022-05-26,PROD00290,2,146.0,292.0
TRANS00029,CUST00009,STORE00002,2023-07-12,PROD00290,3,146.0,438.0
TRANS00192,CUST00242,STORE00006,2022-11-21,PROD00290,3,146.0,438.0
TRANS00889,CUST00463,STORE00009,2022-08-13,PROD00290,3,146.0,438.0
TRANS01227,CUST00297,STORE00018,2022-12-23,PROD00290,3,146.0,438.0
TRANS01527,CUST00059,STORE00018,2023-02-06,PROD00290,3,146.0,438.0
TRANS01936,CUST00162,STORE00003,2023-02-23,PROD00290,3,146.0,438.0
TRANS02827,CUST00087,STORE00011,2023-04-01,PROD00290,3,146.0,438.0
TRANS02882,CUST00174,STORE00007,2022-10-13,PROD00290,3,146.0,438.0
TRANS00159,CUST00406,STORE00020,2023-03-24,PROD00291,1,188.39,188.39
TRANS00421,CUST00312,STORE00008,2022-01-09,PROD00291,1,188.39,188.39
TRANS02004,CUST00228,STORE00004,2023-07-03,PROD00291,1,188.39,188.39
TRANS02226,CUST00433,STORE00017,2022-12-06,PROD00291,1,188.39,188.39
TRANS02285,CUST00266,STORE00007,2023-10-16,PROD00291,1,188.39,188.39
TRANS00462,CUST00092,STORE00018,2023-12-24,PROD00291,2,188.39,376.78
TRANS00550,CUST00316,STORE00007,2022-03-17,PROD00291,2,188.39,376.78
TRANS00855,CUST00319,STORE00020,2023-04-25,PROD00291,2,188.39,376.78
TRANS01247,CUST00319,STORE00006,2022-03-02,PROD00291,2,188.39,376.78
TRANS01577,CUST00423,STORE00020,2022-02-02,PROD00291,2,188.39,376.78
TRANS01892,CUST00489,STORE00018,2022-09-24,PROD00291,2,188.39,376.78
TRANS02294,CUST00113,STORE00013,2022-12-08,PROD00291,2,188.39,376.78
TRANS00190,CUST00430,STORE00006,2022-12-31,PROD00291,3,188.39,565.17
TRANS00859,CUST00208,STORE00017,2022-04-21,PROD00291,3,188.39,565.17
TRANS01167,CUST00058,STORE00012,2022-10-29,PROD00291,3,188.39,565.17
TRANS01300,CUST00029,STORE00002,2023-07-16,PROD00291,3,188.39,565.17
TRANS02366,CUST00447,STORE00004,2022-01-30,PROD00291,3,188.39,565.17
TRANS00963,CUST00228,STORE00007,2023-01-22,PROD00292,1,148.59,148.59
TRANS01130,CUST00122,STORE00018,2023-08-05,PROD00292,1,148.59,148.59
TRANS01972,CUST00086,STORE00017,2022-03-17,PROD00292,1,148.59,148.59
TRANS02266,CUST00319,STORE00014,2023-04-13,PROD00292,1,148.59,148.59
TRANS02461,CUST00481,STORE00016,2022-01-27,PROD00292,1,148.59,148.59
TRANS00278,CUST00132,STORE00016,2022-06-10,PROD00292,2,148.59,297.18
TRANS00601,CUST00148,STORE00017,2023-12-15,PROD00292,2,148.59,297.18
TRANS00646,CUST00097,STORE00010,2023-08-19,PROD00292,2,148.59,297.18
TRANS01175,CUST00266,STORE00007,2022-07-26,PROD00292,2,148.59,297.18
TRANS01360,CUST00208,STORE00013,2023-09-16,PROD00292,2,148.59,297.18
TRANS01399,CUST00201,STORE00006,2022-05-10,PROD00292,2,148.59,297.18
TRANS02021,CUST00332,STORE00018,2023-05-24,PROD00292,2,148.59,297.18
TRANS02158,CUST00005,STORE00004,2023-11-01,PROD00292,2,148.59,297.18
TRANS02183,CUST00332,STORE00001,2023-01-19,PROD00292,2,148.59,297.18
TRANS02419,CUST00238,STORE00015,2022-10-06,PROD00292,2,148.59,297.18
TRANS02701,CUST00262,STORE00013,2022-03-25,PROD00292,2,148.59,297.18
TRANS00021,CUST00410,STORE00002,2023-08-03,PROD00292,3,148.59,445.77
TRANS00550,CUST00316,STORE00007,2022-03-17,PROD00292,3,148.59,445.77
TRANS00660,CUST00102,STORE00005,2022-06-08,PROD00292,3,148.59,445.77
TRANS00883,CUST00438,STORE00006,2023-05-13,PROD00292,3,148.59,445.77
TRANS01548,CUST00101,STORE00010,2022-08-26,PROD00292,3,148.59,445.77
TRANS01736,CUST00137,STORE00019,2023-11-27,PROD00292,3,148.59,445.77
TRANS02623,CUST00368,STORE00006,2023-09-10,PROD00292,3,148.59,445.77
TRANS02757,CUST00424,STORE00014,2022-06-19,PROD00292,3,148.59,445.77
TRANS00122,CUST00429,STORE00016,2022-06-03,PROD00293,1,117.65,117.65
TRANS00691,CUST00188,STORE00016,2022-10-25,PROD00293,1,117.65,117.65
TRANS01163,CUST00085,STORE00013,2023-04-21,PROD00293,1,117.65,117.65
TRANS01339,CUST00181,STORE00018,2022-09-19,PROD00293,1,117.65,117.65
TRANS01536,CUST00420,STORE00004,2023-10-16,PROD00293,1,117.65,117.65
TRANS01610,CUST00187,STORE00001,2022-10-24,PROD00293,1,117.65,117.65
TRANS01770,CUST00315,STORE00007,2023-09-04,PROD00293,1,117.65,117.65
TRANS02228,CUST00312,STORE00011,2022-02-03,PROD00293,1,117.65,117.65
TRANS00819,CUST00426,STORE00018,2023-01-05,PROD00293,2,117.65,235.3
TRANS01173,CUST00096,STORE00012,2023-12-08,PROD00293,2,117.65,235.3
TRANS01191,CUST00129,STORE00010,2023-11-26,PROD00293,2,117.65,235.3
TRANS01959,CUST00383,STORE00006,2022-10-08,PROD00293,2,117.65,235.3
TRANS02417,CUST00345,STORE00019,2023-09-05,PROD00293,2,117.65,235.3
TRANS02555,CUST00146,STORE00007,2022-02-06,PROD00293,2,117.65,235.3
TRANS02771,CUST00406,STORE00011,2023-12-13,PROD00293,2,117.65,235.3
TRANS00345,CUST00439,STORE00017,2022-10-09,PROD00293,3,117.65,352.95
TRANS00462,CUST00092,STORE00018,2023-12-24,PROD00293,3,117.65,352.95
TRANS00788,CUST00367,STORE00001,2023-10-27,PROD00293,3,117.65,352.95
TRANS01099,CUST00205,STORE00018,2023-08-19,PROD00293,3,117.65,352.95
TRANS01771,CUST00465,STORE00008,2023-11-27,PROD00293,3,117.65,352.95
TRANS01973,CUST00209,STORE00008,2023-12-24,PROD00293,3,117.65,352.95
TRANS02151,CUST00170,STORE00013,2022-11-06,PROD00293,3,117.65,352.95
TRANS02777,CUST00318,STORE00011,2023-12-28,PROD00293,3,117.65,352.95
TRANS02811,CUST00106,STORE00015,2023-02-17,PROD00293,3,117.65,352.95
TRANS02837,CUST00031,STORE00001,2023-12-01,PROD00293,3,117.65,352.95
TRANS00286,CUST00099,STORE00012,2023-09-12,PROD00294,1,106.47,106.47
TRANS00397,CUST00094,STORE00008,2022-11-14,PROD00294,1,106.47,106.47
TRANS00694,CUST00489,STORE00019,2023-03-25,PROD00294,1,106.47,106.47
TRANS01247,CUST00319,STORE00006,2022-03-02,PROD00294,1,106.47,106.47
TRANS01263,CUST00280,STORE00010,2023-04-08,PROD00294,1,106.47,106.47
TRANS01324,CUST00117,STORE00017,2023-09-06,PROD00294,1,106.47,106.47
TRANS01627,CUST00070,STORE00005,2022-01-27,PROD00294,1,106.47,106.47
TRANS01958,CUST00403,STORE00005,2022-10-19,PROD00294,1,106.47,106.47
TRANS02069,CUST00487,STORE00003,2022-03-22,PROD00294,1,106.47,106.47
TRANS00460,CUST00455,STORE00005,2022-06-21,PROD00294,2,106.47,212.94
TRANS00589,CUST00441,STORE00015,2023-04-27,PROD00294,2,106.47,212.94
TRANS01072,CUST00445,STORE00004,2022-04-18,PROD00294,2,106.47,212.94
TRANS01240,CUST00093,STORE00010,2022-08-03,PROD00294,2,106.47,212.94
TRANS01948,CUST00466,STORE00007,2023-03-23,PROD00294,2,106.47,212.94
TRANS02262,CUST00328,STORE00017,2023-06-04,PROD00294,2,106.47,212.94
TRANS02423,CUST00146,STORE00018,2022-04-01,PROD00294,2,106.47,212.94
TRANS02810,CUST00332,STORE00005,2022-09-17,PROD00294,2,106.47,212.94
TRANS00789,CUST00135,STORE00011,2023-02-25,PROD00294,3,106.47,319.41
TRANS00809,CUST00136,STORE00003,2023-12-27,PROD00294,3,106.47,319.41
TRANS01330,CUST00491,STORE00004,2022-11-04,PROD00294,3,106.47,319.41
TRANS01379,CUST00092,STORE00014,2022-08-07,PROD00294,3,106.47,319.41
TRANS02111,CUST00154,STORE00001,2023-01-30,PROD00294,3,106.47,319.41
TRANS02612,CUST00046,STORE00017,2023-06-30,PROD00294,3,106.47,319.41
TRANS02741,CUST00368,STORE00002,2023-08-19,PROD00294,3,106.47,319.41
TRANS02956,CUST00220,STORE00003,2023-08-15,PROD00294,3,106.47,319.41
TRANS02456,CUST00494,STORE00005,2023-09-05,PROD00295,1,114.09,114.09
TRANS00878,CUST00491,STORE00013,2022-06-06,PROD00295,2,114.09,228.18
TRANS01085,CUST00362,STORE00001,2022-04-24,PROD00295,2,114.09,228.18
TRANS01812,CUST00263,STORE00001,2022-12-14,PROD00295,2,114.09,228.18
TRANS02144,CUST00359,STORE00013,2022-05-12,PROD00295,2,114.09,228.18
TRANS02380,CUST00050,STORE00015,2022-11-05,PROD00295,2,114.09,228.18
TRANS00312,CUST00378,STORE00019,2022-06-20,PROD00295,3,114.09,342.27
TRANS00392,CUST00086,STORE00012,2023-02-06,PROD00295,3,114.09,342.27
TRANS00674,CUST00322,STORE00020,2022-05-07,PROD00295,3,114.09,342.27
TRANS00703,CUST00383,STORE00002,2023-05-17,PROD00295,3,114.09,342.27
TRANS01456,CUST00100,STORE00008,2023-08-21,PROD00295,3,114.09,342.27
TRANS02081,CUST00011,STORE00004,2022-09-17,PROD00295,3,114.09,342.27
TRANS01143,CUST00417,STORE00001,2023-12-03,PROD00296,1,30.19,30.19
TRANS01309,CUST00128,STORE00001,2023-10-05,PROD00296,1,30.19,30.19
TRANS02383,CUST00442,STORE00001,2022-02-05,PROD00296,1,30.19,30.19
TRANS00115,CUST00365,STORE00017,2023-09-20,PROD00296,2,30.19,60.38
TRANS01572,CUST00386,STORE00008,2022-04-21,PROD00296,2,30.19,60.38
TRANS01582,CUST00377,STORE00011,2023-12-31,PROD00296,2,30.19,60.38
TRANS02042,CUST00440,STORE00003,2023-06-20,PROD00296,2,30.19,60.38
TRANS02122,CUST00064,STORE00011,2023-03-08,PROD00296,2,30.19,60.38
TRANS02164,CUST00124,STORE00018,2023-04-11,PROD00296,2,30.19,60.38
TRANS02173,CUST00392,STORE00020,2023-10-11,PROD00296,2,30.19,60.38
TRANS02281,CUST00272,STORE00001,2023-11-26,PROD00296,2,30.19,60.38
TRANS02634,CUST00458,STORE00018,2023-11-20,PROD00296,2,30.19,60.38
TRANS00038,CUST00372,STORE00016,2022-04-27,PROD00296,3,30.19,90.57
TRANS00616,CUST00482,STORE00003,2023-07-14,PROD00296,3,30.19,90.57
TRANS01566,CUST00337,STORE00002,2023-10-22,PROD00296,3,30.19,90.57
TRANS01819,CUST00299,STORE00018,2022-04-19,PROD00296,3,30.19,90.57
TRANS02159,CUST00448,STORE00015,2022-09-22,PROD00296,3,30.19,90.57
TRANS02464,CUST00309,STORE00002,2023-05-10,PROD00296,3,30.19,90.57
TRANS02686,CUST00187,STORE00012,2023-12-24,PROD00296,3,30.19,90.57
TRANS00104,CUST00031,STORE00004,2022-09-13,PROD00297,1,65.1,65.1
TRANS00280,CUST00176,STORE00008,2022-08-30,PROD00297,1,65.1,65.1
TRANS00405,CUST00054,STORE00001,2022-11-06,PROD00297,1,65.1,65.1
TRANS00606,CUST00101,STORE00006,2023-12-11,PROD00297,1,65.1,65.1
TRANS00647,CUST00223,STORE00006,2023-12-04,PROD00297,1,65.1,65.1
TRANS00753,CUST00334,STORE00012,2023-03-23,PROD00297,1,65.1,65.1
TRANS01161,CUST00115,STORE00009,2022-07-19,PROD00297,1,65.1,65.1
TRANS02360,CUST00337,STORE00012,2022-10-28,PROD00297,1,65.1,65.1
TRANS00082,CUST00460,STORE00016,2023-11-22,PROD00297,2,65.1,130.2
TRANS00093,CUST00261,STORE00003,2023-07-31,PROD00297,2,65.1,130.2
TRANS01298,CUST00178,STORE00013,2022-12-23,PROD00297,2,65.1,130.2
TRANS01665,CUST00489,STORE00010,2022-03-16,PROD00297,2,65.1,130.2
TRANS02211,CUST00304,STORE00002,2023-04-21,PROD00297,2,65.1,130.2
TRANS02853,CUST00135,STORE00003,2023-12-20,PROD00297,2,65.1,130.2
TRANS00989,CUST00109,STORE00004,2022-02-23,PROD00297,3,65.1,195.3
TRANS02310,CUST00364,STORE00019,2022-06-04,PROD00297,3,65.1,195.3
TRANS02550,CUST00033,STORE00005,2023-07-04,PROD00297,3,65.1,195.3
TRANS00249,CUST00326,STORE00017,2023-03-21,PROD00298,1,84.56,84.56
TRANS00545,CUST00190,STORE00011,2023-05-12,PROD00298,1,84.56,84.56
TRANS00672,CUST00087,STORE00016,2022-05-02,PROD00298,1,84.56,84.56
TRANS01165,CUST00444,STORE00011,2022-05-24,PROD00298,1,84.56,84.56
TRANS01802,CUST00472,STORE00016,2022-10-24,PROD00298,1,84.56,84.56
TRANS01916,CUST00015,STORE00013,2023-10-20,PROD00298,1,84.56,84.56
TRANS02725,CUST00490,STORE00006,2022-05-16,PROD00298,1,84.56,84.56
TRANS02808,CUST00131,STORE00018,2022-10-30,PROD00298,1,84.56,84.56
TRANS00031,CUST00364,STORE00019,2023-06-14,PROD00298,2,84.56,169.12
TRANS01228,CUST00094,STORE00003,2022-03-01,PROD00298,2,84.56,169.12
TRANS01270,CUST00166,STORE00014,2023-05-25,PROD00298,2,84.56,169.12
TRANS01463,CUST00129,STORE00016,2022-06-30,PROD00298,2,84.56,169.12
TRANS01958,CUST00403,STORE00005,2022-10-19,PROD00298,2,84.56,169.12
TRANS02152,CUST00390,STORE00006,2022-07-04,PROD00298,2,84.56,169.12
TRANS02240,CUST00215,STORE00009,2023-12-07,PROD00298,2,84.56,169.12
TRANS02343,CUST00354,STORE00017,2022-08-02,PROD00298,2,84.56,169.12
TRANS02440,CUST00389,STORE00015,2023-04-13,PROD00298,2,84.56,169.12
TRANS02969,CUST00422,STORE00018,2022-10-29,PROD00298,2,84.56,169.12
