productid_1,productid_2,attribute_score
P0152,P0022,0.10309993159629377
P0152,P0023,0.37232137304893975
P0152,P0024,0.3917977737702879
P0152,P0025,0.08729349335654914
P0152,P0027,0.09245693675766434
P0152,P0028,0.39917708268557095
P0152,P0030,0.052505026635988654
P0152,P0032,0.1023682192235143
P0152,P0033,0.05105403892792737
P0152,P0034,0.03682399519101217
P0152,P0035,0.09365918371577225
P0152,P0038,0.6847563377070249
P0152,P0040,0.12178450759695708
P0152,P0042,0.6664158530771305
P0152,P0043,0.09520863130402339
P0152,P0044,0.14456916029268496
P0152,P0045,0.05060008705926249
P0152,P0046,0.07394440644238542
P0152,P0047,0.08005721037248927
P0152,P0049,0.11802644943307838
P0152,P0050,0.04158323487345315
P0152,P0054,0.10360985013369817
P0152,P0055,0.06594531849180194
P0152,P0056,0.08879215637501814
P0152,P0057,0.02807661215098565
P0152,P0059,0.08661982049209213
P0152,P0060,0.14922683083556165
P0152,P0063,0.6296447152954834
P0152,P0065,0.02873162945919615
P0152,P0069,0.1308137968202641
P0152,P0071,0.0893103662707543
P0152,P0072,0.028652861555044262
P0152,P0075,0.08364115001140061
P0152,P0076,0.3714093236324441
P0152,P0081,0.08971871566859442
P0152,P0083,0.11725949878738885
P0152,P0085,0.09667309246937379
P0152,P0086,0.06902970379122361
P0152,P0087,0.08455527226747922
P0152,P0088,0.07321994900814627
P0152,P0094,0.5970990610036689
P0152,P0097,0.08695354766494622
P0152,P0098,0.23689343531704082
P0152,P0099,0.07843417697904359
P0152,P0103,0.11161308376344756
P0152,P0105,0.08703438840868107
P0152,P0106,0.8402908193934873
P0152,P0107,0.3824368302137098
P0152,P0109,0.17752523682192234
P0152,P0110,0.3919667101962979
P0152,P0113,0.07954314615591901
P0152,P0114,0.06640963455838154
P0152,P0115,0.12448334473395105
P0152,P0116,0.646199448624671
P0152,P0119,0.12923429305806025
P0152,P0121,0.08402255249466244
P0152,P0123,0.2367213896316564
P0152,P0124,0.08633169579006282
P0152,P0125,0.24023381630495616
P0152,P0126,0.04261136330659371
P0152,P0128,0.05747362311630704
P0152,P0131,0.08151648943888233
P0152,P0135,0.02250896503119624
P0152,P0138,0.09008560827477563
P0152,P0139,0.06917065688286385
P0152,P0140,0.08043032149741931
P0152,P0141,0.1357741019422507
P0152,P0142,0.3803328980370209
P0152,P0143,0.08938084281657444
P0152,P0144,0.06525920858984724
P0152,P0145,0.044253052256285896
P0152,P0146,0.09845158883154033
P0152,P0147,0.10315382542545033
P0152,P0148,0.2300934850651908
P0152,P0151,0.6015909043799101
P0152,P0153,0.08207097402732003
P0152,P0154,0.06460833696080262
P0152,P0155,0.20290301183591403
P0152,P0156,0.09659847024438778
P0152,P0157,0.1328741993657111
P0152,P0159,0.07908504860808822
P0152,P0161,0.03196733204817279
P0152,P0162,0.4304904338453247
P0152,P0163,0.5829850962833987
P0152,P0166,0.05459237609601393
P0152,P0169,0.06731546545612836
P0152,P0172,0.0851781605621541
P0152,P0174,0.09672698629853035
P0152,P0176,0.3882273075886657
P0152,P0178,0.03161287647948926
P0152,P0182,0.0863171859129822
P0152,P0183,0.11079638496776736
P0152,P0185,0.02156582302095641
P0152,P0187,0.09943204195427316
P0152,P0188,0.115679995025185
P0152,P0189,0.10755239102045894
P0152,P0190,0.08721472545239725
P0152,P0191,0.12353812988412827
P0152,P0192,0.07843728623841803
P0152,P0193,0.35979313060962215
P0152,P0196,0.04916153638869889
P0152,P0198,0.12154198536575256
P0152,P0199,0.24214393798063966
P0152,P0200,0.022703811951993037
P0153,P0001,0.8998891030823125
P0153,P0002,0.1266805546918724
P0153,P0003,0.014887133884708659
P0153,P0004,0.08647990382024336
P0153,P0006,0.20265427108596065
P0153,P0010,0.12648363493149267
P0153,P0011,0.7951122442634165
P0153,P0012,0.11631428393756608
P0153,P0018,0.06684907654996579
P0153,P0021,0.10019381050100533
P0153,P0022,0.12897104243102625
P0153,P0023,0.05974960097838029
P0153,P0024,0.023868747797607937
P0153,P0025,0.31936446738386914
P0153,P0027,0.5396140372696557
P0153,P0028,0.03289389134174906
P0153,P0030,0.07956594739133138
P0153,P0032,0.7797027548038058
P0153,P0033,0.5810169350993927
P0153,P0034,0.3952469788363079
P0153,P0035,0.03841179031154779
P0153,P0040,0.11028646643036295
P0153,P0043,0.13686234272329667
P0153,P0044,0.07664013432000498
P0153,P0045,0.23147088696805754
P0153,P0046,0.0581265675849346
P0153,P0047,0.012128184399809295
P0153,P0049,0.7640445245942418
P0153,P0050,0.09048773915386689
P0153,P0055,0.6161256555355181
P0153,P0056,0.0432788176523019
P0153,P0057,0.5960056381236656
P0153,P0059,0.5454511535352279
P0153,P0060,0.2328441431917584
P0153,P0065,0.3966606554318761
P0153,P0069,0.801257177207056
P0153,P0071,0.021381340298074328
P0153,P0072,0.6465818875277243
P0153,P0075,0.5157121240387207
P0153,P0076,0.060661650394875935
P0153,P0081,0.3423522583587256
P0153,P0083,0.11481147523993118
P0153,P0085,0.7287440664966939
P0153,P0086,0.7130412702360964
P0153,P0087,0.19751570175984082
P0153,P0088,0.29114897498082626
P0153,P0097,0.04511742636237383
P0153,P0098,0.045177538710279214
P0153,P0099,0.010505151006363622
P0153,P0103,0.12045789026387249
P0153,P0105,0.7450365856186391
P0153,P0107,0.5145078042410298
P0153,P0109,0.09545426279460234
P0153,P0110,0.14010426383102212
P0153,P0113,0.16161412018323904
P0153,P0114,0.06566133946893851
P0153,P0115,0.10758762929336899
P0153,P0119,0.2528366809692598
P0153,P0121,0.16609352652198245
P0153,P0123,0.018792363658976442
P0153,P0124,0.04573927823725722
P0153,P0125,0.6418371577223639
P0153,P0126,0.08945961072072633
P0153,P0128,0.7745973509110131
P0153,P0131,0.16358746346620234
P0153,P0135,0.09043799100387623
P0153,P0138,0.5919853657525445
P0153,P0139,0.0629003171444562
P0153,P0140,0.012501295524739343
P0153,P0141,0.21784507596957073
P0153,P0142,0.5517380759902991
P0153,P0143,0.0426901312107456
P0153,P0144,0.8668117654374728
P0153,P0145,0.08781792177103415
P0153,P0146,0.030522562858860347
P0153,P0147,0.1289171486018697
P0153,P0148,0.14802251103787079
P0153,P0154,0.06746263706651744
P0153,P0155,0.07916796219140601
P0153,P0156,0.5786694442717079
P0153,P0157,0.7149451733930312
P0153,P0159,0.5111560226354083
P0153,P0161,0.09989635802085278
P0153,P0162,0.6015805401819954
P0153,P0166,0.5774785979313061
P0153,P0169,0.06475550857119168
P0153,P0172,0.6468928134651659
P0153,P0174,0.5287979603258504
P0153,P0176,0.14384366643865432
P0153,P0178,0.8995419024521693
P0153,P0183,0.12127458905955268
P0153,P0185,0.0894948489936364
P0153,P0187,0.8815030159815933
P0153,P0188,0.11639097900213502
P0153,P0189,0.1245185830068611
P0153,P0190,0.5448562485749228
P0153,P0191,0.10853284414319175
P0153,P0192,0.14636631221109797
P0153,P0193,0.0722778434176979
P0153,P0196,0.08290943763862114
P0153,P0198,0.11052898866156749
P0153,P0199,0.0242149120079597
P0153,P0200,0.09063283792467301
P0154,P0023,0.692286963911863
P0154,P0025,0.6019018303173518
P0154,P0040,0.6428238293638455
P0154,P0043,0.6306002943432208
P0154,P0065,0.6641232924983936
P0154,P0114,0.6981987024024212
P0154,P0135,0.6079006280703937
P0154,P0145,0.6796447152954834
P0154,P0147,0.9385454884646478
P0154,P0148,0.6154851481043883
P0154,P0185,0.956957486060154
P0154,P0196,0.9345531994278964
P0155,P0003,0.03571917169330265
P0155,P0004,0.05731194162883735
P0155,P0006,0.12348630889455466
P0155,P0012,0.08714632174616006
P0155,P0018,0.0876811143585598
P0155,P0023,0.23058163878697427
P0155,P0024,0.19470078560620194
P0155,P0025,0.09019650519246317
P0155,P0027,0.1104460750782497
P0155,P0028,0.40372592915034305
P0155,P0030,0.6996020148000748
P0155,P0032,0.09946520738760029
P0155,P0033,0.09815102709201336
P0155,P0034,0.13392098335509817
P0155,P0040,0.08111850423895695
P0155,P0043,0.09230561946810936
P0155,P0044,0.04747217212859897
P0155,P0045,0.14769707522334846
P0155,P0046,0.0789586053935286
P0155,P0047,0.0829602222084033
P0155,P0049,0.08487656240283564
P0155,P0050,0.13868022303753913
P0155,P0056,0.11411085546089589
P0155,P0057,0.12517360031507163
P0155,P0059,0.0662831913438219
P0155,P0060,0.05367618100035239
P0155,P0065,0.07582861762328214
P0155,P0071,0.04221337810666832
P0155,P0075,0.03654416184731464
P0155,P0076,0.23149368820346994
P0155,P0081,0.06318429616731962
P0155,P0083,0.08564351304852519
P0155,P0086,0.13387330804469044
P0155,P0087,0.1183477395684348
P0155,P0088,0.07031693717223224
P0155,P0098,0.3660095765188732
P0155,P0099,0.0813371888149576
P0155,P0107,0.2353398420496238
P0155,P0109,0.27462222498600836
P0155,P0110,0.23906369836038388
P0155,P0113,0.032446157991833015
P0155,P0114,0.0864933772775325
P0155,P0115,0.07841966710196298
P0155,P0119,0.07366871877785378
P0155,P0121,0.08692556433057647
P0155,P0123,0.33962440146757045
P0155,P0124,0.06657131604585122
P0155,P0125,0.3873308044690421
P0155,P0126,0.13970835147067967
P0155,P0131,0.08441950127479636
P0155,P0135,0.11960595319528222
P0155,P0139,0.1337323549530502
P0155,P0140,0.08333333333333334
P0155,P0141,0.03867711377816471
P0155,P0142,0.2725701137988931
P0155,P0143,0.6135221690193396
P0155,P0144,0.0876438032460668
P0155,P0145,0.09135004042037187
P0155,P0146,0.05135460066745434
P0155,P0147,0.09974918641046371
P0155,P0148,0.3771904732292768
P0155,P0154,0.08829467487511142
P0155,P0157,0.035777211201625116
P0155,P0159,0.08198806044400225
P0155,P0162,0.3724125779905893
P0155,P0166,0.1483106357399001
P0155,P0169,0.13558754637978568
P0155,P0172,0.08227514872624009
P0155,P0174,0.04962999813444438
P0155,P0176,0.23532429575275168
P0155,P0178,0.12870986464357526
P0155,P0185,0.06866281118504239
P0155,P0188,0.08722301681072903
P0155,P0189,0.09535062081545509
P0155,P0190,0.11568828638351679
P0155,P0191,0.07936488195178576
P0155,P0192,0.07553427440250399
P0155,P0193,0.2931098812262919
P0155,P0196,0.14625852455278487
P0155,P0199,0.3950469498165537
P0155,P0200,0.06980080011607902
P0156,P0001,0.6287803411893954
P0156,P0002,0.05198888957983542
P0156,P0003,0.13621768961300085
P0156,P0004,0.09218954045146446
P0156,P0006,0.07601517318574716
P0156,P0010,0.35218580934021515
P0156,P0011,0.5835572000082914
P0156,P0012,0.06235516033414175
P0156,P0018,0.26182036772174205
P0156,P0021,0.3784756337707025
P0156,P0022,0.049698401840681555
P0156,P0023,0.11891984329332754
P0156,P0024,0.14519930352590013
P0156,P0025,0.09069502311216136
P0156,P0027,0.8890554070020522
P0156,P0028,0.09577555292995876
P0156,P0030,0.049103496880376435
P0156,P0032,0.5489666894679021
P0156,P0033,0.7476525091723152
P0156,P0034,0.03342246543539995
P0156,P0035,0.09025765396016003
P0156,P0040,0.06838297784134487
P0156,P0043,0.34180710154841115
P0156,P0044,0.09797069004829717
P0156,P0045,0.047198557303650274
P0156,P0046,0.12054287668677321
P0156,P0047,0.08345874012810149
P0156,P0049,0.5646249196774662
P0156,P0050,0.03818170511784093
P0156,P0055,0.6125437887361898
P0156,P0056,0.08539062661940593
P0156,P0057,0.8246750823953735
P0156,P0059,0.93321829073648
P0156,P0060,0.09582530107994942
P0156,P0065,0.07533009970358395
P0156,P0069,0.6274122670646519
P0156,P0071,0.14271189602636652
P0156,P0072,0.8752513317994322
P0156,P0075,0.6370426797670129
P0156,P0076,0.11800779387683188
P0156,P0081,0.1363171859129822
P0156,P0083,0.36385796903177664
P0156,P0086,0.5656281740356114
P0156,P0087,0.08115374251186701
P0156,P0088,0.01981841925253405
P0156,P0097,0.13355201790933402
P0156,P0098,0.1334919055614286
P0156,P0099,0.08183570673465582
P0156,P0103,0.058211554007835335
P0156,P0105,0.6836328586530689
P0156,P0107,0.585838359969322
P0156,P0109,0.024123707066310143
P0156,P0110,0.0385651804406857
P0156,P0113,0.1329446759115312
P0156,P0114,0.4130081048027693
P0156,P0115,0.07108181497833883
P0156,P0119,0.07583276330244804
P0156,P0121,0.08742408225027465
P0156,P0123,0.14012291938726862
P0156,P0124,0.43293016603445056
P0156,P0125,0.5368322865493439
P0156,P0126,0.1892098335509815
P0156,P0128,0.6540720933606949
P0156,P0131,0.08491801919449454
P0156,P0135,0.01910743527558403
P0156,P0138,0.8366840785191635
P0156,P0139,0.06576912712725162
P0156,P0140,0.08383185125303154
P0156,P0141,0.08917563169786291
P0156,P0142,0.5769313682814087
P0156,P0143,0.4359793130609622
P0156,P0144,0.611857678834235
P0156,P0145,0.09085152250067367
P0156,P0146,0.1481468814128475
P0156,P0147,0.04975229566983811
P0156,P0148,0.0266919553095786
P0156,P0154,0.11120680720519038
P0156,P0155,0.049501482080301806
P0156,P0157,0.5862757291213233
P0156,P0159,0.5824865783637004
P0156,P0161,0.07856580229256059
P0156,P0162,0.5770889040897125
P0156,P0166,0.8511908463404018
P0156,P0169,0.21391393570051614
P0156,P0172,0.831776630806542
P0156,P0174,0.6498714839458575
P0156,P0176,0.034825777833053496
P0156,P0178,0.528211346723877
P0156,P0183,0.35739485521215514
P0156,P0185,0.06816429326534419
P0156,P0187,0.6971664282901147
P0156,P0188,0.06227846526957279
P0156,P0189,0.20415086126484672
P0156,P0190,0.583813195696785
P0156,P0191,0.07013660012851607
P0156,P0192,0.025035756482805805
P0156,P0193,0.05639160085400992
P0156,P0196,0.04576000663308667
P0156,P0198,0.06814045561014033
P0156,P0199,0.09554546773625189
P0156,P0200,0.06930228219638083
P0157,P0023,0.05519557241465083
P0157,P0025,0.24558070600916196
P0157,P0032,0.9352424185892255
P0157,P0033,0.5839282382936385
P0157,P0040,0.10465870696266817
P0157,P0043,0.07808283066973448
P0157,P0044,0.13830503907302616
P0157,P0049,0.8009006487987895
P0157,P0056,0.07166635574072923
P0157,P0065,0.16160582882490723
P0157,P0075,0.6492330493543106
P0157,P0086,0.9019039031569348
P0157,P0107,0.6495626308479987
P0157,P0109,0.010399436187633438
P0157,P0113,0.3966689467902079
P0157,P0114,0.049283833924092614
P0157,P0135,0.005383164396907326
P0157,P0142,0.613207097402732
P0157,P0145,0.027127251621996987
P0157,P0147,0.08602802479116142
P0157,P0148,0.0629676844309019
P0157,P0154,0.0474825363265137
P0157,P0159,0.6462108492423771
P0157,P0162,0.6633646332110359
P0157,P0166,0.5874665754617251
P0157,P0172,0.6180523599278653
P0157,P0174,0.6361472130671808
P0157,P0176,0.07110150695437681
P0157,P0178,0.7144870758452004
P0157,P0185,0.0044400223866674976
P0157,P0192,0.06131148560412911
P0157,P0196,0.03203573575440997
P0158,P0001,0.0971933752046929
P0158,P0002,0.620401923595133
P0158,P0003,0.06780465559770331
P0158,P0004,0.43939742553323796
P0158,P0005,0.07187778537818959
P0158,P0006,0.09442820720104472
P0158,P0007,0.38700536865451984
P0158,P0008,0.06380200236303712
P0158,P0009,0.04332442012312668
P0158,P0010,0.6205988433555127
P0158,P0011,0.05197023402358891
P0158,P0012,0.13076819434943932
P0158,P0013,0.09548742822792945
P0158,P0015,0.388572435379226
P0158,P0016,0.07703501026055595
P0158,P0018,0.08023340173703958
P0158,P0019,0.3704599631034554
P0158,P0020,0.12162489894907035
P0158,P0021,0.6468886677860001
P0158,P0022,0.6181114358559792
P0158,P0023,0.08733287730862509
P0158,P0024,0.07678626951060258
P0158,P0025,0.07228198909686381
P0158,P0027,0.09253155898265035
P0158,P0028,0.0858114130547437
P0158,P0030,0.717516530895674
P0158,P0032,0.11737972348319964
P0158,P0033,0.06606554318761271
P0158,P0034,0.051835499450697514
P0158,P0035,0.8913293120245425
P0158,P0038,0.4197448334473395
P0158,P0040,0.4367960118566424
P0158,P0042,0.1314273573368157
P0158,P0043,0.11022013556370873
P0158,P0044,0.12955765603299962
P0158,P0045,0.06561159131894782
P0158,P0046,0.08895591070207076
P0158,P0047,0.06504570611280394
P0158,P0049,0.13303795369276372
P0158,P0050,0.3565947391331385
P0158,P0051,0.09000994962999814
P0158,P0052,0.08025620297245195
P0158,P0053,0.6207480878054847
P0158,P0054,0.1186213543933835
P0158,P0055,0.08095682275148726
P0158,P0056,0.09619633936529653
P0158,P0057,0.04308811641067098
P0158,P0059,0.09836867524822254
P0158,P0060,0.13576166490475303
P0158,P0062,0.09083390336421865
P0158,P0063,0.06463321103579793
P0158,P0064,0.09937503886574219
P0158,P0065,0.04374313371888149
P0158,P0067,0.05288228344008457
P0158,P0069,0.1458253010799494
P0158,P0070,0.3908991978110814
P0158,P0071,0.07429886201106897
P0158,P0072,0.04366436581472959
P0158,P0073,0.0973177455796696
P0158,P0075,0.21862964575171528
P0158,P0076,0.08642082789212945
P0158,P0078,0.3749683891963601
P0158,P0080,0.942809319486765
P0158,P0081,0.09526978007172027
P0158,P0082,0.1468948863047489
P0158,P0083,0.13227100304707418
P0158,P0085,0.08166158820968847
P0158,P0086,0.08404120805090894
P0158,P0087,0.09956677652716456
P0158,P0088,0.0882314532678316
P0158,P0092,0.09267665775345646
P0158,P0094,0.3621105652633543
P0158,P0095,0.1482235764774164
P0158,P0096,0.09640258690379952
P0158,P0097,0.8980349480753685
P0158,P0098,0.09809506042327384
P0158,P0099,0.06342267271935825
P0158,P0102,0.08417386978421741
P0158,P0103,0.6266245880231329
P0158,P0104,0.12488962129220821
P0158,P0105,0.09795410733163361
P0158,P0106,0.1446976763468275
P0158,P0107,0.06742532595402442
P0158,P0108,0.09527392575088614
P0158,P0109,0.04253674108160769
P0158,P0110,0.10697821445598327
P0158,P0113,0.06453164189623366
P0158,P0114,0.08142113881806687
P0158,P0115,0.43949484899363633
P0158,P0116,0.11121095288435628
P0158,P0117,0.3570466181622204
P0158,P0119,0.1442457973177456
P0158,P0121,0.0690110482349771
P0158,P0123,0.07170988537197108
P0158,P0124,0.09865679995025187
P0158,P0125,0.1052453205646415
P0158,P0126,0.057622867566279046
P0158,P0128,0.07248512737599237
P0158,P0130,0.05605165516240698
P0158,P0131,0.066504985179197
P0158,P0133,0.3868312501295525
P0158,P0134,0.0871711958211554
P0158,P0135,0.3375204692908816
P0158,P0137,0.13375515618846257
P0158,P0138,0.09490288746553904
P0158,P0139,0.08418216114254917
P0158,P0140,0.06541881723773398
P0158,P0141,0.12076259768256535
P0158,P0142,0.09534440229670627
P0158,P0143,0.5956076529237402
P0158,P0144,0.08027071284953258
P0158,P0145,0.3592645565159712
P0158,P0146,0.08344008457185499
P0158,P0147,0.11816532968513567
P0158,P0148,0.09510498932487615
P0158,P0151,0.06660240863959538
P0158,P0152,0.13498849574031468
P0158,P0153,0.09708247828700538
P0158,P0154,0.07961984122048794
P0158,P0155,0.5679145160955994
P0158,P0156,0.08158696598470246
P0158,P0157,0.11786269510602576
P0158,P0159,0.06407354434840289
P0158,P0161,0.6969788363078582
P0158,P0162,0.14550193810501005
P0158,P0163,0.34799660054308396
P0158,P0164,0.07134506560537279
P0158,P0166,0.06960388035569927
P0158,P0169,0.0823269697158137
P0158,P0172,0.10018966482183944
P0158,P0174,0.38171548203884503
P0158,P0176,0.10323881184835104
P0158,P0178,0.0466243807391746
P0158,P0180,0.13476877474452253
P0158,P0181,0.11524884439193252
P0158,P0182,0.37130568165329686
P0158,P0183,0.6258078892274528
P0158,P0185,0.036577327280641746
P0158,P0186,0.98074746595361
P0158,P0187,0.08442053769458782
P0158,P0188,0.28069149928487036
P0158,P0189,0.12256389528014427
P0158,P0190,0.09777377028791742
P0158,P0191,0.2885496341438136
P0158,P0192,0.09344879049810335
P0158,P0193,0.07480463486930747
P0158,P0194,0.0805733474286425
P0158,P0195,0.07353398420496238
P0158,P0196,0.06417304064838424
P0158,P0197,0.08848952179590823
P0158,P0198,0.6365534896254379
P0158,P0199,0.07713243372095435
P0158,P0200,0.3377153162116784
P0159,P0023,0.05140642165702796
P0159,P0025,0.14179155525153908
P0159,P0040,0.050869556205045297
P0159,P0043,0.0242936799121116
P0159,P0044,0.23451588831540326
P0159,P0049,0.5971114980411666
P0159,P0056,0.4178772049831063
P0159,P0065,0.007816678067284366
P0159,P0086,0.6481147523993119
P0159,P0107,0.6966482183943785
P0159,P0109,0.056610285430010565
P0159,P0113,0.09954190245216922
P0159,P0114,0.04549468316646974
P0159,P0135,0.05159401363928445
P0159,P0145,0.0233381008643741
P0159,P0147,0.3322388740335385
P0159,P0148,0.009178533673279032
P0159,P0154,0.34369338556889084
P0159,P0162,0.609575482453413
P0159,P0172,0.5642632091702424
P0159,P0174,0.6323580623095579
P0159,P0176,0.01731235619675393
P0159,P0178,0.6106979250875776
P0159,P0185,0.30065087162904464
P0159,P0192,0.3075223348465062
P0159,P0196,0.22824658499678713
P0160,P0001,0.08356030926766578
P0160,P0002,0.05676885765810585
P0160,P0003,0.13143772153473043
P0160,P0004,0.3969695085297349
P0160,P0005,0.058244719441162454
P0160,P0006,0.0807951412640176
P0160,P0007,0.399361565408453
P0160,P0008,0.10016893642600999
P0160,P0009,0.07969135418609954
P0160,P0010,0.05696577741848559
P0160,P0011,0.03833716808656178
P0160,P0012,0.5671351284124122
P0160,P0013,0.09087950583504344
P0160,P0015,0.4477944986837469
P0160,P0016,0.1406680761975831
P0160,P0018,0.11660033580001244
P0160,P0019,0.4068268971664283
P0160,P0020,0.057991833012043206
P0160,P0021,0.08325560184897292
P0160,P0022,0.054478369918951976
P0160,P0023,0.12369981137159797
P0160,P0024,0.1404193354476297
P0160,P0025,0.08591505503389094
P0160,P0026,0.06798706548100243
P0160,P0027,0.09383537508032254
P0160,P0028,0.5994444789917708
P0160,P0030,0.20388346495864684
P0160,P0031,0.07888605600812554
P0160,P0032,0.053746657546172506
P0160,P0033,0.10243247725058557
P0160,P0034,0.03820243351367038
P0160,P0035,0.39503762203843046
P0160,P0036,0.6802313288974567
P0160,P0038,0.3833778993843666
P0160,P0040,0.3731629459196153
P0160,P0042,0.06779429139978857
P0160,P0043,0.04658706962668159
P0160,P0044,0.09319072197002674
P0160,P0045,0.5519785253819207
P0160,P0046,0.6253228447650436
P0160,P0047,0.07867877204983106
P0160,P0048,0.09974296789171487
P0160,P0049,0.0694048877557366
P0160,P0050,0.34296167319611137
P0160,P0051,0.026376883692971
P0160,P0052,0.11662313703542483
P0160,P0053,0.13438115374251186
P0160,P0054,0.054988288456356366
P0160,P0055,0.06732375681446014
P0160,P0056,0.09017059469767635
P0160,P0057,0.029455050473643853
P0160,P0058,0.14096449225794416
P0160,P0059,0.13799825881475034
P0160,P0060,0.09939473084178016
P0160,P0062,0.07720083742719151
P0160,P0063,0.07826627697282507
P0160,P0064,0.03574197292871505
P0160,P0065,0.08011006778185437
P0160,P0066,0.08701573285243457
P0160,P0067,0.08924921750305745
P0160,P0068,0.042431026262877515
P0160,P0069,0.08219223514292229
P0160,P0070,0.32726613187405423
P0160,P0071,0.6379319279480962
P0160,P0072,0.030031299877702467
P0160,P0073,0.13368467964264247
P0160,P0074,0.09699749186410464
P0160,P0075,0.2822627116887424
P0160,P0076,0.6227877619551023
P0160,P0078,0.38860145513338723
P0160,P0079,0.38616068652446983
P0160,P0080,0.42917625354973776
P0160,P0081,0.6410971539912527
P0160,P0082,0.08326182036772174
P0160,P0083,0.5686379371100471
P0160,P0084,0.6277149016437619
P0160,P0085,0.09529465414671559
P0160,P0086,0.07040814211388181
P0160,P0087,0.5859337105901374
P0160,P0088,0.024598387330804473
P0160,P0092,0.12904359181642933
P0160,P0093,0.13133407955558318
P0160,P0094,0.39847749932632714
P0160,P0095,0.0845905105403893
P0160,P0096,0.032769520966772395
P0160,P0097,0.43833198598760437
P0160,P0098,0.13827187363969903
P0160,P0099,0.5770557386563854
P0160,P0101,0.645993201086168
P0160,P0102,0.09780693572124455
P0160,P0103,0.06299152208610577
P0160,P0104,0.06125655535518107
P0160,P0105,0.13841282673133926
P0160,P0106,0.09166925771614536
P0160,P0107,0.08105839189105156
P0160,P0108,0.14109300831208674
P0160,P0109,0.028903675144580566
P0160,P0110,0.5433451485189561
P0160,P0113,0.12816470783326078
P0160,P0114,0.11778807288103975
P0160,P0115,0.3758617830566092
P0160,P0116,0.04757788694732915
P0160,P0117,0.39341355222519325
P0160,P0119,0.5806127313807184
P0160,P0120,0.6142725369483656
P0160,P0121,0.08264411417200423
P0160,P0123,0.6353429513089983
P0160,P0124,0.13771013411272104
P0160,P0125,0.041612254627614365
P0160,P0126,0.5439898016292519
P0160,P0127,0.08530356735692225
P0160,P0128,0.10885206143896525
P0160,P0130,0.04241858922537986
P0160,P0131,0.08013805111622413
P0160,P0132,0.14511017142383353
P0160,P0133,0.39953568393342037
P0160,P0134,0.07353812988412826
P0160,P0135,0.3238874033538544
P0160,P0136,0.13501129697572706
P0160,P0137,0.0973882221254897
P0160,P0138,0.14146404659743383
P0160,P0139,0.07054909520552205
P0160,P0140,0.07905188317476111
P0160,P0141,0.5843956636195925
P0160,P0142,0.08171133635967913
P0160,P0143,0.14075928113923264
P0160,P0144,0.11663764691250544
P0160,P0145,0.3956314905789441
P0160,P0146,0.14707315050888214
P0160,P0147,0.05453226374810854
P0160,P0148,0.03147192338784901
P0160,P0151,0.052969342702568256
P0160,P0152,0.0986215616773418
P0160,P0153,0.03344941234997824
P0160,P0154,0.11598677528346082
P0160,P0155,0.054281450158572234
P0160,P0156,0.14522003192172958
P0160,P0157,0.0814957610430529
P0160,P0158,0.38636693406297284
P0160,P0159,0.07770661028543002
P0160,P0161,0.233345770370831
P0160,P0162,0.08186887216798294
P0160,P0163,0.3843635346060568
P0160,P0164,0.10771199966834567
P0160,P0166,0.05597081441867213
P0160,P0169,0.06869390377878656
P0160,P0170,0.10808096511410983
P0160,P0172,0.03655659888481231
P0160,P0174,0.44534854797587214
P0160,P0175,0.5895103952905085
P0160,P0176,0.039605745911323924
P0160,P0178,0.03299131480214747
P0160,P0179,0.06683663951246813
P0160,P0180,0.09840184068154967
P0160,P0181,0.07888191032895964
P0160,P0182,0.384938747590324
P0160,P0183,0.06217482329042556
P0160,P0184,0.6474213875588168
P0160,P0185,0.07294426134361462
P0160,P0186,0.394380531890637
P0160,P0187,0.14805360363161496
P0160,P0188,0.2170584333478432
P0160,P0189,0.058930829343117136
P0160,P0190,0.08859316377505545
P0160,P0191,0.22491656820678646
P0160,P0192,0.02981572456107623
P0160,P0193,0.06117156893228033
P0160,P0194,0.06694028149161536
P0160,P0195,0.08716705014198951
P0160,P0196,0.0505399747113571
P0160,P0197,0.09787741226706465
P0160,P0198,0.07292042368841077
P0160,P0199,0.09076549965798147
P0160,P0200,0.37408225027465125
P0161,P0002,0.6265769127127252
P0161,P0003,0.06478349190556143
P0161,P0004,0.3363762618410961
P0161,P0006,0.05255062910681342
P0161,P0010,0.6263799929523455
P0161,P0012,0.06621064195841884
P0161,P0018,0.11674543457081857
P0161,P0022,0.628867400451879
P0161,P0023,0.10964595899923306
P0161,P0024,0.07376510581846071
P0161,P0025,0.01926082540472193
P0161,P0027,0.039510395290508475
P0161,P0028,0.03279024936260183
P0161,P0030,0.9294623054121842
P0161,P0032,0.07959911282465851
P0161,P0033,0.1309132931202454
P0161,P0034,0.09514333685716063
P0161,P0035,0.8883081483324007
P0161,P0040,0.36018282445121574
P0161,P0043,0.08675870074414942
P0161,P0044,0.026536492340857733
P0161,P0045,0.0813672449889103
P0161,P0046,0.10802292560578737
P0161,P0047,0.012024542420662067
P0161,P0049,0.06394088261509442
P0161,P0050,0.39038409717471967
P0161,P0056,0.04317517567315465
P0161,P0057,0.09610928010281285
P0161,P0059,0.09534751155608068
P0161,P0060,0.03274050121261115
P0161,P0065,0.14676429741102337
P0161,P0071,0.07127769831892711
P0161,P0075,0.3656084820595734
P0161,P0076,0.11055800841572871
P0161,P0081,0.09224861637957839
P0161,P0083,0.06470783326078396
P0161,P0086,0.0629376282569492
P0161,P0087,0.04741205978069357
