store_id,product_id,stock_level
S013,P1276,185
S013,P1339,185
S013,P1060,186
S013,P1331,186
S013,P1030,187
S013,P1325,187
S013,P1300,188
S013,P1051,189
S013,P1155,189
S013,P1179,189
S013,P1264,189
S013,P1292,189
S013,P1306,190
S013,P1111,191
S013,P1127,191
S013,P1046,192
S013,P1228,192
S013,P1338,196
S013,P1187,199
S013,P1219,199
S014,P1338,0
S014,P1289,1
S014,P1358,1
S014,P1153,2
S014,P1222,2
S014,P1020,3
S014,P1128,5
S014,P1276,5
S014,P1088,6
S014,P1318,7
S014,P1055,8
S014,P1074,9
S014,P1186,9
S014,P1209,9
S014,P1302,9
S014,P1050,10
S014,P1071,11
S014,P1044,13
S014,P1334,13
S014,P1352,13
S014,P1004,14
S014,P1152,14
S014,P1282,14
S014,P1304,14
S014,P1175,15
S014,P1183,17
S014,P1215,17
S014,P1259,17
S014,P1317,17
S014,P1342,17
S014,P1113,18
S014,P1139,18
S014,P1255,19
S014,P1348,19
S014,P1356,19
S014,P1038,20
S014,P1084,20
S014,P1104,20
S014,P1160,20
S014,P1319,20
S014,P1267,21
S014,P1331,21
S014,P1278,22
S014,P1011,24
S014,P1017,24
S014,P1144,24
S014,P1345,24
S014,P1013,25
S014,P1332,26
S014,P1023,27
S014,P1135,27
S014,P1148,27
S014,P1216,27
S014,P1224,27
S014,P1112,28
S014,P1339,28
S014,P1095,29
S014,P1022,30
S014,P1285,30
S014,P1091,33
S014,P1105,33
S014,P1196,33
S014,P1085,34
S014,P1217,34
S014,P1047,35
S014,P1295,35
S014,P1069,37
S014,P1027,38
S014,P1142,39
S014,P1190,41
S014,P1280,41
S014,P1138,42
S014,P1231,43
S014,P1307,43
S014,P1206,44
S014,P1326,44
S014,P1049,45
S014,P1087,47
S014,P1335,48
S014,P1218,49
S014,P1232,49
S014,P1090,50
S014,P1164,51
S014,P1211,51
S014,P1141,52
S014,P1161,52
S014,P1324,52
S014,P1199,53
S014,P1281,54
S014,P1014,56
S014,P1066,56
S014,P1149,56
S014,P1244,56
S014,P1073,57
S014,P1272,58
S014,P1205,62
S014,P1297,62
S014,P1103,63
S014,P1067,64
S014,P1261,64
S014,P1070,65
S014,P1111,66
S014,P1155,66
S014,P1341,66
S014,P1058,67
S014,P1192,67
S014,P1052,68
S014,P1336,68
S014,P1130,69
S014,P1157,69
S014,P1203,69
S014,P1035,71
S014,P1293,71
S014,P1235,73
S014,P1109,75
S014,P1185,75
S014,P1316,76
S014,P1034,77
S014,P1114,77
S014,P1188,77
S014,P1257,77
S014,P1187,78
S014,P1163,79
S014,P1287,79
S014,P1096,80
S014,P1176,80
S014,P1263,80
S014,P1277,80
S014,P1313,80
S014,P1315,80
S014,P1036,81
S014,P1350,81
S014,P1181,82
S014,P1003,83
S014,P1173,83
S014,P1174,83
S014,P1301,84
S014,P1239,85
S014,P1322,85
S014,P1043,86
S014,P1072,86
S014,P1136,87
S014,P1006,88
S014,P1214,88
S014,P1234,88
S014,P1083,89
S014,P1170,89
S014,P1063,90
S014,P1007,91
S014,P1019,91
S014,P1100,91
S014,P1146,91
S014,P1254,91
S014,P1120,92
S014,P1165,92
S014,P1182,92
S014,P1283,92
S014,P1032,94
S014,P1051,94
S014,P1308,94
S014,P1249,95
S014,P1171,96
S014,P1118,97
S014,P1349,97
S014,P1197,98
S014,P1236,98
S014,P1346,99
S014,P1056,100
S014,P1309,100
S014,P1042,101
S014,P1124,101
S014,P1137,101
S014,P1140,101
S014,P1228,101
S014,P1208,102
S014,P1213,102
S014,P1271,103
S014,P1344,103
S014,P1086,105
S014,P1178,105
S014,P1227,105
S014,P1357,106
S014,P1125,107
S014,P1162,107
S014,P1288,107
S014,P1321,107
S014,P1150,108
S014,P1151,108
S014,P1166,109
S014,P1274,109
S014,P1021,110
S014,P1059,110
S014,P1089,110
S014,P1126,110
S014,P1078,112
S014,P1106,112
S014,P1328,112
S014,P1010,113
S014,P1057,113
S014,P1219,113
S014,P1107,114
S014,P1127,114
S014,P1299,114
S014,P1225,115
S014,P1115,117
S014,P1242,117
S014,P1018,118
S014,P1041,118
S014,P1093,118
S014,P1046,119
S014,P1240,119
S014,P1333,119
S014,P1180,120
S014,P1048,121
S014,P1081,121
S014,P1122,121
S014,P1223,121
S014,P1250,123
S014,P1270,123
S014,P1314,123
S014,P1179,124
S014,P1002,125
S014,P1353,125
S014,P1108,126
S014,P1168,127
S014,P1233,128
S014,P1268,129
S014,P1079,130
S014,P1221,130
S014,P1311,130
S014,P1251,131
S014,P1062,133
S014,P1306,133
S014,P1264,134
S014,P1340,134
S014,P1025,135
S014,P1099,135
S014,P1133,135
S014,P1290,136
S014,P1156,137
S014,P1269,137
S014,P1005,139
S014,P1154,139
S014,P1045,140
S014,P1351,140
S014,P1068,141
S014,P1110,141
S014,P1247,141
S014,P1054,143
S014,P1230,143
S014,P1327,143
S014,P1279,144
S014,P1298,144
S014,P1132,145
S014,P1134,145
S014,P1116,146
S014,P1275,146
S014,P1031,148
S014,P1029,149
S014,P1220,150
S014,P1053,151
S014,P1177,151
S014,P1354,151
S014,P1201,152
S014,P1252,152
S014,P1191,153
S014,P1202,153
S014,P1246,153
S014,P1343,153
S014,P1000,154
S014,P1039,154
S014,P1040,154
S014,P1167,154
S014,P1065,155
S014,P1080,155
S014,P1094,155
S014,P1147,155
S014,P1243,155
S014,P1200,156
S014,P1245,156
S014,P1253,156
S014,P1355,156
S014,P1026,158
S014,P1310,158
S014,P1158,159
S014,P1159,159
S014,P1061,160
S014,P1172,160
S014,P1184,160
S014,P1198,160
S014,P1204,160
S014,P1226,161
S014,P1294,161
S014,P1265,162
S014,P1016,163
S014,P1347,163
S014,P1300,164
S014,P1359,164
S014,P1098,165
S014,P1320,165
S014,P1102,166
S014,P1129,166
S014,P1194,166
S014,P1237,166
S014,P1060,167
S014,P1262,168
S014,P1325,168
S014,P1008,170
S014,P1028,170
S014,P1210,170
S014,P1337,170
S014,P1212,171
S014,P1238,171
S014,P1266,171
S014,P1286,171
S014,P1284,172
S014,P1092,173
S014,P1121,173
S014,P1123,173
S014,P1296,173
S014,P1312,173
S014,P1012,174
S014,P1169,174
S014,P1323,174
S014,P1260,175
S014,P1303,175
S014,P1241,176
S014,P1075,177
S014,P1256,179
S014,P1077,180
S014,P1076,181
S014,P1229,181
S014,P1009,182
S014,P1117,183
S014,P1119,183
S014,P1207,183
S014,P1248,184
S014,P1273,184
S014,P1305,184
S014,P1189,185
S014,P1291,185
S014,P1033,187
S014,P1001,189
S014,P1064,189
S014,P1097,190
S014,P1131,190
S014,P1143,190
S014,P1193,190
S014,P1145,191
S014,P1024,193
S014,P1101,194
S014,P1329,195
S014,P1082,196
S014,P1258,196
S014,P1330,197
S014,P1015,200
S014,P1030,200
S014,P1037,200
S014,P1195,200
S014,P1292,200
S015,P1042,2
S015,P1335,2
S015,P1256,3
S015,P1037,4
S015,P1244,4
S015,P1067,5
S015,P1211,5
S015,P1301,5
S015,P1315,6
S015,P1209,7
S015,P1217,7
S015,P1261,8
S015,P1070,9
S015,P1156,9
S015,P1020,10
S015,P1307,10
S015,P1122,11
S015,P1129,11
S015,P1290,11
S015,P1096,13
S015,P1139,13
S015,P1250,13
S015,P1319,13
S015,P1007,14
S015,P1238,15
S015,P1058,16
S015,P1229,16
S015,P1257,17
S015,P1154,18
S015,P1210,18
S015,P1283,19
S015,P1247,20
S015,P1272,21
S015,P1047,22
S015,P1074,22
S015,P1277,22
S015,P1132,23
S015,P1124,24
S015,P1145,24
S015,P1274,24
S015,P1339,24
S015,P1149,26
S015,P1341,26
S015,P1063,28
S015,P1275,28
S015,P1343,28
S015,P1040,29
S015,P1268,29
S015,P1059,30
S015,P1198,31
S015,P1266,31
S015,P1328,31
S015,P1134,32
S015,P1265,32
S015,P1326,32
S015,P1041,33
S015,P1077,34
S015,P1297,34
S015,P1086,35
S015,P1280,35
S015,P1206,36
S015,P1318,36
S015,P1195,37
S015,P1276,38
S015,P1356,38
S015,P1102,39
S015,P1271,39
S015,P1072,41
S015,P1235,41
S015,P1030,42
S015,P1248,42
S015,P1245,43
S015,P1018,44
S015,P1082,44
S015,P1095,44
S015,P1105,45
S015,P1240,45
S015,P1113,46
S015,P1168,46
S015,P1286,46
S015,P1357,46
S015,P1304,47
S015,P1000,48
S015,P1144,48
S015,P1157,48
S015,P1177,50
S015,P1051,51
S015,P1087,52
S015,P1203,52
S015,P1334,52
S015,P1050,53
S015,P1108,54
S015,P1112,54
S015,P1015,55
S015,P1032,55
S015,P1303,55
S015,P1076,56
S015,P1262,56
S015,P1270,56
S015,P1292,56
S015,P1053,57
S015,P1218,57
S015,P1287,58
S015,P1342,58
S015,P1302,59
S015,P1231,60
S015,P1237,60
S015,P1069,61
S015,P1179,61
S015,P1267,61
S015,P1009,62
S015,P1060,63
S015,P1212,63
S015,P1181,64
S015,P1045,65
S015,P1118,65
S015,P1164,66
S015,P1006,67
S015,P1029,67
S015,P1194,68
S015,P1131,70
S015,P1228,70
S015,P1024,71
S015,P1305,71
S015,P1169,72
S015,P1022,73
S015,P1090,73
S015,P1043,74
S015,P1068,74
S015,P1111,74
S015,P1161,74
S015,P1197,74
S015,P1313,74
S015,P1178,75
S015,P1263,75
S015,P1281,75
S015,P1171,76
S015,P1061,77
S015,P1084,77
S015,P1232,77
S015,P1269,77
S015,P1005,78
S015,P1019,78
S015,P1028,79
S015,P1220,80
S015,P1285,80
S015,P1048,81
S015,P1288,82
S015,P1199,83
S015,P1106,84
S015,P1187,85
S015,P1320,85
S015,P1013,86
S015,P1064,86
S015,P1207,86
S015,P1340,86
S015,P1071,87
S015,P1109,87
S015,P1314,87
S015,P1021,88
S015,P1033,88
S015,P1120,88
S015,P1148,88
S015,P1316,88
S015,P1162,89
S015,P1306,89
S015,P1201,90
S015,P1233,90
S015,P1150,91
S015,P1186,91
S015,P1273,91
S015,P1329,91
S015,P1188,93
S015,P1031,95
S015,P1190,95
S015,P1291,95
S015,P1174,96
S015,P1236,96
S015,P1350,97
S015,P1039,98
S015,P1125,100
S015,P1054,101
S015,P1081,101
S015,P1141,101
S015,P1260,101
S015,P1117,103
S015,P1354,103
S015,P1180,104
S015,P1184,104
S015,P1110,107
S015,P1344,108
S015,P1308,109
S015,P1010,110
S015,P1170,110
S015,P1193,110
S015,P1336,110
S015,P1337,110
S015,P1055,111
S015,P1114,111
S015,P1325,111
S015,P1089,112
S015,P1241,112
S015,P1322,114
S015,P1160,115
S015,P1176,116
S015,P1075,117
S015,P1103,117
S015,P1192,118
S015,P1004,119
S015,P1036,119
S015,P1355,119
S015,P1062,120
S015,P1215,120
S015,P1323,120
S015,P1225,121
S015,P1330,121
S015,P1182,122
S015,P1243,122
S015,P1034,125
S015,P1167,125
S015,P1223,126
S015,P1003,128
S015,P1208,128
S015,P1227,128
S015,P1027,129
S015,P1044,129
S015,P1338,130
S015,P1249,131
S015,P1289,131
S015,P1300,131
S015,P1293,132
S015,P1332,134
S015,P1165,135
S015,P1200,135
S015,P1008,136
S015,P1278,136
S015,P1282,136
S015,P1221,138
S015,P1002,139
S015,P1052,139
S015,P1309,139
S015,P1017,140
S015,P1088,140
S015,P1219,140
S015,P1253,140
S015,P1333,140
S015,P1353,140
S015,P1073,142
S015,P1351,142
S015,P1135,144
S015,P1258,144
S015,P1321,145
S015,P1001,148
S015,P1107,148
S015,P1191,148
S015,P1222,149
S015,P1279,149
S015,P1352,149
S015,P1080,150
S015,P1146,150
S015,P1204,150
S015,P1119,151
S015,P1327,151
S015,P1299,152
S015,P1098,153
S015,P1152,153
S015,P1239,154
S015,P1252,154
S015,P1038,155
S015,P1066,155
S015,P1138,155
S015,P1128,156
S015,P1172,156
S015,P1216,156
S015,P1078,157
S015,P1123,157
S015,P1136,157
S015,P1202,157
S015,P1023,158
S015,P1026,158
S015,P1130,158
S015,P1264,158
S015,P1296,158
S015,P1311,158
S015,P1012,159
S015,P1295,159
S015,P1100,160
S015,P1057,162
S015,P1205,162
S015,P1284,162
S015,P1079,163
S015,P1298,164
S015,P1147,167
S015,P1159,167
S015,P1185,169
S015,P1011,170
S015,P1254,170
S015,P1331,170
S015,P1091,171
S015,P1153,171
S015,P1137,173
S015,P1163,173
S015,P1234,173
S015,P1025,175
S015,P1093,175
S015,P1127,175
S015,P1155,175
S015,P1173,175
S015,P1097,176
S015,P1035,177
S015,P1056,177
S015,P1065,177
S015,P1115,177
S015,P1104,178
S015,P1255,179
S015,P1345,179
S015,P1046,180
S015,P1142,180
S015,P1251,180
S015,P1259,180
S015,P1016,182
S015,P1213,182
S015,P1324,182
S015,P1317,183
S015,P1359,183
S015,P1049,184
S015,P1214,184
S015,P1312,184
S015,P1094,185
S015,P1151,186
S015,P1226,186
S015,P1140,187
S015,P1183,189
S015,P1246,189
S015,P1133,190
S015,P1175,190
S015,P1189,191
S015,P1346,191
S015,P1099,192
S015,P1310,192
S015,P1101,193
S015,P1143,193
S015,P1158,193
S015,P1014,194
S015,P1092,194
S015,P1126,194
S015,P1166,194
S015,P1121,195
S015,P1242,195
S015,P1348,195
S015,P1083,196
S015,P1085,196
S015,P1347,196
S015,P1224,198
S015,P1116,199
S015,P1196,199
S015,P1294,199
S015,P1358,199
S015,P1230,200
S015,P1349,200
S016,P1180,0
S016,P1277,0
S016,P1351,0
S016,P1071,2
S016,P1181,2
S016,P1304,2
S016,P1015,3
S016,P1313,3
S016,P1018,4
S016,P1162,4
S016,P1244,4
S016,P1027,5
S016,P1355,5
S016,P1066,6
S016,P1112,7
S016,P1325,7
S016,P1056,8
S016,P1148,8
S016,P1182,8
S016,P1195,8
S016,P1324,8
S016,P1129,9
S016,P1212,9
S016,P1163,10
S016,P1053,11
S016,P1164,11
S016,P1273,11
S016,P1302,11
S016,P1336,11
S016,P1228,13
S016,P1000,14
S016,P1043,14
S016,P1159,15
S016,P1194,16
S016,P1300,17
S016,P1357,17
S016,P1009,18
S016,P1114,18
S016,P1072,19
S016,P1128,19
S016,P1155,20
S016,P1065,21
S016,P1358,21
S016,P1257,22
S016,P1167,23
S016,P1048,24
S016,P1093,24
S016,P1229,25
S016,P1335,25
S016,P1124,26
S016,P1177,26
S016,P1186,26
S016,P1224,26
S016,P1076,27
S016,P1152,27
S016,P1051,28
S016,P1108,28
S016,P1151,31
S016,P1161,31
S016,P1263,31
S016,P1266,31
S016,P1275,31
S016,P1096,32
S016,P1256,32
S016,P1038,33
S016,P1214,33
S016,P1285,33
S016,P1290,33
S016,P1298,33
S016,P1104,34
S016,P1067,35
S016,P1293,35
S016,P1301,35
S016,P1054,36
S016,P1091,36
S016,P1144,36
S016,P1282,36
S016,P1061,37
S016,P1006,38
S016,P1101,38
S016,P1157,38
S016,P1318,38
S016,P1337,41
S016,P1239,43
S016,P1252,43
S016,P1193,44
S016,P1230,45
S016,P1146,47
S016,P1222,47
S016,P1171,48
S016,P1178,49
S016,P1037,51
S016,P1184,51
S016,P1204,51
S016,P1294,51
S016,P1205,52
S016,P1226,52
S016,P1191,53
S016,P1283,53
S016,P1353,53
S016,P1087,54
S016,P1169,54
S016,P1179,54
S016,P1203,54
S016,P1206,54
S016,P1331,54
S016,P1135,56
S016,P1086,57
S016,P1278,57
S016,P1081,58
S016,P1097,58
S016,P1323,58
S016,P1346,60
S016,P1070,63
S016,P1209,63
S016,P1019,64
S016,P1030,64
S016,P1258,64
S016,P1268,64
S016,P1307,64
S016,P1296,66
S016,P1134,67
S016,P1109,68
S016,P1225,68
S016,P1014,69
S016,P1089,69
S016,P1137,69
S016,P1057,70
S016,P1174,72
S016,P1281,72
S016,P1289,72
S016,P1330,73
S016,P1208,75
S016,P1321,76
S016,P1117,77
S016,P1121,77
S016,P1345,77
S016,P1356,77
S016,P1088,78
S016,P1254,78
S016,P1267,78
S016,P1334,78
S016,P1055,79
S016,P1175,79
S016,P1183,79
S016,P1274,79
S016,P1005,80
S016,P1185,80
S016,P1255,80
S016,P1002,81
S016,P1271,82
S016,P1333,83
S016,P1243,84
S016,P1147,85
S016,P1322,85
S016,P1080,86
S016,P1202,86
S016,P1284,86
S016,P1021,87
S016,P1143,89
S016,P1217,89
S016,P1063,90
S016,P1039,91
S016,P1059,91
S016,P1074,91
S016,P1120,91
S016,P1231,91
S016,P1332,91
S016,P1075,93
S016,P1099,93
S016,P1132,93
S016,P1247,93
S016,P1319,93
S016,P1095,94
S016,P1003,95
S016,P1139,95
S016,P1359,95
S016,P1033,96
S016,P1049,96
S016,P1196,97
S016,P1045,98
S016,P1220,98
S016,P1292,98
S016,P1295,98
S016,P1044,99
S016,P1197,99
S016,P1262,99
S016,P1127,100
S016,P1236,100
S016,P1326,100
S016,P1354,100
S016,P1200,101
S016,P1106,102
S016,P1105,103
S016,P1023,104
S016,P1141,104
S016,P1131,105
S016,P1198,105
S016,P1233,105
S016,P1327,105
S016,P1343,105
S016,P1165,107
S016,P1172,107
S016,P1192,108
S016,P1237,109
S016,P1270,111
S016,P1150,113
S016,P1216,113
S016,P1232,113
S016,P1207,114
S016,P1211,114
S016,P1218,114
S016,P1013,115
S016,P1119,115
S016,P1215,115
S016,P1221,115
S016,P1249,115
S016,P1250,115
S016,P1085,116
S016,P1149,116
S016,P1041,117
S016,P1017,118
S016,P1082,118
S016,P1113,118
S016,P1007,119
S016,P1133,119
S016,P1340,119
S016,P1317,120
S016,P1115,121
S016,P1008,122
S016,P1126,122
S016,P1279,123
S016,P1136,124
S016,P1187,124
S016,P1305,125
S016,P1142,126
S016,P1199,128
S016,P1309,128
S016,P1012,129
S016,P1328,129
S016,P1010,130
S016,P1299,130
S016,P1035,131
S016,P1213,132
S016,P1062,134
S016,P1111,134
S016,P1188,134
S016,P1210,135
S016,P1312,135
S016,P1154,137
S016,P1310,138
S016,P1016,139
S016,P1058,139
S016,P1189,140
S016,P1235,140
S016,P1028,141
S016,P1069,141
S016,P1166,141
S016,P1245,141
S016,P1060,143
S016,P1098,143
S016,P1125,143
S016,P1276,143
S016,P1084,144
S016,P1156,144
S016,P1046,145
S016,P1078,145
S016,P1168,145
S016,P1032,146
S016,P1040,146
S016,P1122,146
S016,P1140,146
S016,P1158,146
S016,P1303,146
S016,P1107,147
S016,P1219,147
S016,P1020,148
S016,P1260,148
S016,P1265,148
S016,P1042,149
S016,P1047,149
S016,P1094,149
S016,P1227,150
S016,P1288,150
S016,P1316,150
S016,P1349,150
S016,P1001,151
S016,P1145,151
S016,P1130,153
S016,P1246,153
S016,P1314,153
S016,P1153,154
S016,P1242,154
S016,P1347,154
S016,P1308,156
S016,P1311,156
S016,P1116,157
S016,P1173,157
S016,P1118,158
S016,P1064,159
S016,P1123,160
S016,P1190,160
S016,P1286,160
S016,P1320,160
S016,P1241,161
S016,P1261,161
S016,P1110,162
S016,P1026,164
S016,P1352,164
S016,P1034,165
S016,P1253,165
S016,P1280,165
S016,P1029,166
S016,P1339,166
S016,P1052,167
S016,P1223,167
S016,P1073,168
S016,P1102,168
S016,P1176,168
S016,P1350,168
S016,P1031,170
S016,P1079,170
S016,P1004,172
S016,P1025,172
S016,P1272,173
S016,P1170,175
S016,P1103,178
S016,P1240,179
S016,P1138,180
S016,P1297,180
S016,P1201,181
S016,P1234,181
S016,P1238,181
S016,P1022,182
S016,P1068,183
S016,P1024,185
S016,P1100,186
S016,P1251,186
S016,P1315,187
S016,P1259,189
S016,P1291,189
S016,P1077,190
S016,P1264,190
S016,P1269,190
S016,P1329,190
S016,P1092,191
S016,P1160,193
S016,P1306,193
S016,P1248,194
S016,P1036,195
S016,P1083,195
S016,P1287,196
S016,P1090,197
S016,P1341,198
S016,P1344,198
S016,P1348,198
S016,P1338,199
S016,P1011,200
S016,P1050,200
S016,P1342,200
S017,P1131,0
S017,P1175,0
S017,P1278,0
S017,P1042,1
S017,P1087,1
S017,P1111,1
S017,P1130,1
S017,P1231,1
S017,P1315,1
S017,P1298,2
S017,P1014,3
S017,P1053,3
S017,P1197,3
S017,P1204,4
S017,P1093,5
S017,P1116,5
S017,P1290,5
S017,P1037,6
S017,P1167,6
S017,P1338,6
S017,P1171,7
S017,P1237,7
S017,P1202,8
S017,P1117,9
S017,P1357,9
S017,P1255,10
S017,P1324,10
S017,P1331,13
S017,P1032,14
S017,P1078,14
S017,P1356,14
S017,P1224,15
S017,P1092,16
S017,P1058,17
S017,P1219,17
S017,P1300,17
S017,P1257,18
S017,P1297,18
S017,P1088,19
S017,P1098,19
S017,P1024,21
S017,P1054,21
S017,P1275,22
S017,P1040,23
S017,P1153,24
S017,P1182,24
S017,P1194,25
S017,P1273,25
S017,P1344,25
S017,P1020,26
S017,P1156,26
S017,P1170,27
S017,P1342,27
S017,P1252,28
S017,P1352,28
S017,P1030,29
S017,P1205,29
S017,P1289,29
S017,P1063,31
S017,P1196,31
S017,P1005,33
S017,P1209,33
S017,P1079,34
S017,P1318,34
S017,P1025,35
S017,P1064,36
S017,P1296,36
S017,P1120,37
S017,P1211,37
S017,P1010,38
S017,P1267,38
S017,P1013,39
S017,P1066,39
S017,P1051,40
S017,P1142,40
S017,P1166,40
S017,P1188,40
S017,P1065,41
S017,P1343,41
S017,P1127,42
S017,P1262,42
S017,P1047,43
S017,P1314,43
S017,P1113,44
S017,P1274,45
S017,P1277,45
S017,P1152,46
S017,P1128,47
S017,P1126,48
S017,P1083,49
S017,P1246,49
S017,P1097,50
S017,P1121,50
S017,P1141,50
S017,P1091,51
S017,P1169,51
S017,P1269,51
S017,P1332,51
S017,P1302,52
S017,P1334,52
S017,P1260,53
S017,P1029,54
S017,P1163,54
S017,P1172,54
S017,P1206,54
S017,P1062,55
S017,P1180,55
S017,P1198,55
S017,P1226,55
S017,P1034,56
S017,P1135,56
S017,P1137,56
S017,P1161,56
S017,P1293,56
S017,P1337,58
S017,P1048,59
S017,P1266,59
S017,P1077,60
S017,P1086,61
S017,P1151,62
S017,P1223,62
S017,P1245,62
S017,P1256,62
S017,P1100,63
S017,P1094,64
S017,P1084,65
S017,P1239,65
S017,P1287,65
S017,P1225,66
S017,P1253,66
S017,P1081,67
S017,P1355,67
S017,P1358,67
S017,P1008,68
S017,P1165,69
S017,P1000,71
S017,P1033,71
S017,P1330,71
S017,P1303,73
S017,P1212,74
S017,P1308,74
S017,P1148,75
S017,P1347,75
S017,P1108,76
S017,P1147,76
S017,P1281,76
S017,P1351,76
S017,P1189,77
S017,P1307,77
S017,P1072,78
S017,P1018,79
S017,P1021,79
S017,P1228,79
S017,P1133,80
S017,P1310,80
S017,P1243,82
S017,P1016,83
S017,P1001,85
S017,P1129,85
S017,P1146,85
S017,P1286,85
S017,P1090,86
S017,P1181,87
S017,P1345,87
S017,P1299,88
S017,P1099,90
S017,P1158,91
S017,P1276,91
S017,P1283,92
S017,P1326,92
S017,P1102,93
S017,P1291,93
S017,P1015,95
S017,P1132,95
S017,P1207,95
S017,P1333,96
S017,P1017,98
S017,P1210,98
S017,P1220,98
S017,P1177,99
S017,P1215,99
S017,P1043,100
S017,P1285,100
S017,P1305,101
S017,P1329,101
S017,P1023,102
S017,P1096,102
S017,P1312,102
S017,P1341,102
S017,P1140,103
S017,P1250,103
S017,P1069,105
S017,P1221,105
S017,P1080,106
S017,P1123,107
S017,P1185,107
S017,P1236,107
S017,P1183,109
S017,P1272,109
S017,P1319,109
S017,P1336,109
S017,P1118,110
S017,P1258,110
S017,P1311,110
S017,P1145,111
S017,P1288,112
S017,P1039,113
S017,P1187,114
S017,P1271,114
S017,P1193,115
S017,P1248,116
S017,P1059,117
S017,P1229,117
S017,P1049,118
S017,P1134,120
S017,P1216,121
S017,P1304,121
S017,P1316,121
S017,P1144,122
S017,P1160,122
S017,P1241,122
S017,P1259,122
S017,P1190,123
S017,P1045,124
S017,P1057,125
S017,P1317,125
S017,P1353,125
S017,P1186,126
S017,P1279,126
S017,P1280,126
S017,P1306,127
S017,P1322,127
S017,P1222,128
S017,P1235,128
S017,P1046,129
S017,P1340,129
S017,P1011,130
S017,P1036,130
S017,P1068,130
S017,P1074,130
S017,P1234,130
S017,P1044,131
S017,P1095,131
S017,P1101,131
S017,P1002,132
S017,P1026,132
S017,P1230,132
S017,P1105,133
S017,P1110,133
S017,P1208,133
S017,P1125,134
S017,P1019,135
S017,P1122,135
S017,P1191,135
S017,P1139,136
S017,P1214,136
S017,P1213,139
S017,P1249,139
S017,P1007,140
S017,P1038,140
S017,P1335,140
S017,P1176,141
S017,P1173,144
S017,P1056,145
S017,P1136,145
S017,P1154,145
S017,P1164,146
S017,P1254,146
S017,P1240,147
S017,P1270,147
S017,P1103,148
S017,P1199,148
S017,P1346,148
S017,P1104,149
S017,P1157,149
S017,P1041,151
S017,P1070,151
S017,P1155,151
S017,P1350,153
S017,P1195,154
S017,P1203,154
S017,P1247,154
S017,P1055,155
S017,P1179,156
S017,P1292,156
S017,P1004,157
S017,P1233,157
S017,P1261,157
S017,P1348,157
S017,P1294,158
S017,P1178,159
S017,P1052,160
S017,P1075,160
S017,P1201,160
S017,P1265,162
S017,P1060,163
S017,P1076,163
S017,P1006,164
S017,P1119,164
S017,P1184,164
S017,P1238,164
S017,P1124,165
S017,P1168,165
S017,P1328,165
S017,P1162,166
S017,P1028,167
S017,P1022,168
S017,P1115,168
S017,P1301,168
S017,P1071,170
S017,P1035,171
S017,P1150,171
S017,P1138,172
S017,P1106,175
S017,P1107,175
S017,P1143,175
S017,P1263,176
S017,P1218,178
S017,P1323,178
S017,P1339,179
S017,P1354,179
S017,P1050,180
S017,P1114,180
S017,P1174,180
S017,P1242,180
S017,P1313,180
S017,P1082,181
S017,P1200,182
S017,P1284,182
S017,P1009,183
S017,P1112,183
S017,P1264,183
S017,P1003,184
S017,P1089,184
S017,P1217,186
S017,P1232,186
S017,P1244,186
S017,P1251,186
S017,P1349,187
S017,P1109,188
S017,P1321,188
S017,P1268,189
S017,P1085,190
S017,P1309,190
S017,P1325,190
S017,P1031,191
S017,P1073,192
S017,P1227,192
S017,P1295,192
S017,P1012,193
S017,P1359,193
S017,P1027,194
S017,P1061,194
S017,P1067,194
S017,P1192,195
S017,P1327,196
S017,P1282,198
S017,P1159,199
S017,P1149,200
S017,P1320,200
S018,P1080,0
S018,P1102,0
S018,P1142,2
S018,P1250,2
S018,P1262,2
S018,P1345,3
S018,P1049,4
S018,P1056,4
S018,P1070,4
S018,P1077,5
S018,P1238,5
S018,P1304,5
S018,P1105,6
S018,P1113,6
S018,P1324,6
S018,P1130,7
S018,P1298,7
S018,P1149,8
S018,P1065,9
S018,P1168,9
S018,P1266,9
S018,P1279,9
S018,P1097,11
S018,P1316,11
S018,P1136,12
S018,P1147,12
S018,P1163,12
S018,P1205,12
S018,P1334,12
S018,P1038,14
S018,P1295,14
S018,P1265,15
S018,P1044,16
S018,P1283,16
S018,P1350,16
S018,P1019,17
S018,P1093,17
S018,P1141,18
S018,P1291,18
S018,P1166,19
S018,P1215,19
S018,P1216,19
S018,P1297,19
S018,P1126,21
S018,P1190,22
S018,P1261,22
S018,P1320,22
S018,P1172,23
S018,P1245,23
S018,P1160,24
S018,P1237,24
S018,P1253,24
S018,P1290,24
S018,P1164,25
S018,P1207,25
S018,P1117,27
S018,P1189,27
S018,P1257,27
S018,P1354,27
S018,P1143,28
S018,P1220,29
S018,P1317,29
S018,P1014,32
S018,P1067,32
S018,P1033,33
S018,P1182,33
S018,P1186,33
S018,P1218,33
S018,P1095,35
S018,P1184,35
S018,P1282,35
S018,P1333,36
S018,P1083,37
S018,P1232,37
S018,P1145,39
S018,P1165,39
S018,P1037,40
S018,P1041,40
S018,P1170,41
S018,P1244,41
S018,P1314,42
S018,P1337,42
S018,P1035,43
S018,P1069,43
S018,P1112,44
S018,P1124,44
S018,P1152,44
S018,P1183,44
S018,P1243,44
S018,P1249,44
S018,P1353,44
S018,P1103,46
S018,P1280,47
S018,P1347,47
